stnid,site_key,layer_key,pedon_key,country_code,state_admindiv_code,county_code,lat,long,hzn_top,hzn_bot,hzn_desgn,hzn_master,txt,sand,silt,clay,oc,c_tot,db_13b,db_od,COLEws,tp,fc,wp,ep,whc,mag,timing,ppt,mintemp,maxtemp,maxtempfreezedays,mintempfreezedays,prismppt,prismtemp,prismmintemp,prismmaxtemp,prismdewtemp,prismjjavpd,prismmaxvpd,elev,cesmppt,koeppen,moistreg,tempreg,mid,resep,rresep,restp,rrestp,resfc,rresfc,reswp,rreswp,reswhc,rreswhc,stnlat,stnlong,X,Y,stnid,lat,long,Sand_clay,Clay_soc,Sand_soc,Sand_clay_soc,OBS,ep,PREDICTED,RESIDUAL,PRED ERROR,RESEPx
47916,2676,21017,2676,US,CA,CA053,36.50805556,-121.3702778,0,20,Ap,A,sl,54.40000153,31.60000038,14,0.620000005,NA,1.690000057,1.710000038,0.004,0.362264129,0.179140012,0.083790003,0.183124117,0.095350009,12.36984511,0.16234639,763.8571148,7.701660753,20.21670862,0,11.45901639,298.61,14.56,7.51,21.61,6.92,30.47333333,16.65,326,591.5976187,Csb,XERIC,THERMIC,10,0.009261304,5.326788614,-0.054766911,-13.13257434,-0.064028216,-26.33083128,-0.018671648,-18.22305992,-0.045356568,-32.23485982,36.9906,-121.9911,-2224724.778,187589.8128,47916,36.50805556,-121.3702778,761.6000214,8.68000007,33.72800122,472.1920171,185,0.18312,0.17244,0.02142,0.01068,0.01068
47965,6037,44525,6037,US,CA,CA055,38.56861111,-122.5625,0,15,Ap,A,l,47.79999924,34.70000076,17.5,1.549999952,NA,1.409999967,1.480000019,0.015,0.467924541,0.342629981,0.165759999,0.125294559,0.176869982,10.51738465,0.189907136,765.1187869,7.26416421,21.87405808,0,25.62295082,1160.26,14.58,8.31,20.85,5.97,33.58666667,17.3,328,731.2493525,Csb,XERIC,THERMIC,7.5,-0.047273425,-27.39408759,0.009125007,1.988887529,0.056398431,19.70377882,0.030414842,22.47205782,0.025983589,17.22063139,38.4381,-122.6978,-2262891.83,438094.4267,47965,38.56861111,-122.5625,836.4999867,27.12499916,74.08999653,1296.574939,186,0.12529,0.17431,-0.03197,-0.04902,-0.04902
48702,11511,75183,11511,US,CA,CA035,40.40472222,-120.625,0,10,Ap1,A,l,42.20000076,38.79999924,19,3.25,NA,1.330000043,1.419999957,0.022,0.498113191,0.327180016,0.18602,0.170933176,0.141160016,6.44423928,0.131192396,305.0623279,1.262590423,17.76777062,9.967213115,141.2622951,360.86,9.68,1.51,17.86,-2.02,38.18333333,19.55,1269,1459.668927,Csb,XERIC,MESIC,5,-0.017268102,-9.175337452,-0.024504497,-4.688799794,-0.007236395,-2.163887454,0.021937533,13.36982186,-0.029173928,-17.12748939,40.4167,-120.6631,-2048973.059,592494.5182,48702,40.40472222,-120.625,801.8000144,61.75,137.1500025,2605.850047,187,0.17093,0.19747,-0.03023,-0.02654,-0.02654
48702,11510,75176,11510,US,CA,CA035,40.15722222,-120.3166667,0,18,Ap,A,ls,82.69999695,14,3.299999952,1.080000043,NA,1.659999967,1.679999948,0.004,0.373584918,0.102919995,0.06552,0.270664923,0.037399995,6.44423928,0.131192396,305.0623279,1.262590423,17.76777062,9.967213115,141.2622951,448.23,8.29,1.62,14.97,-2.81,31.67333333,15.55,1656,1459.668927,Csb,XERIC,FRIGID,9,0.021961759,8.830510653,-0.045764461,-10.91320578,-0.06772622,-39.68808808,0.014584817,28.63407306,-0.082311037,-68.7581049,40.4167,-120.6631,-2030901.196,559062.7194,48702,40.15722222,-120.3166667,272.909986,3.56400009,89.31600026,294.7427966,188,0.27066,0.25156,0.02033,0.01911,0.0191
48702,11511,75184,11511,US,CA,CA035,40.40472222,-120.625,10,23,Ap2,A,l,41.70000076,38.59999847,19.70000076,1.649999976,NA,1.309999943,1.409999967,0.025,0.505660399,0.331429976,0.177660001,0.174230423,0.153769974,6.44423928,0.131192396,305.0623279,1.262590423,17.76777062,9.967213115,141.2622951,360.86,9.68,1.51,17.86,-2.02,38.18333333,19.55,1269,1459.668927,Csb,XERIC,MESIC,16.5,0.010205118,6.221673016,0.040052702,8.602242198,0.029847584,9.896991484,0.029076392,19.56904402,0.000771192,0.504050902,40.4167,-120.6631,-2048973.059,592494.5182,48702,40.40472222,-120.625,821.4900467,32.50500078,68.80500025,1355.458557,189,0.17423,0.16644,0.00501,0.00779,0.00779
49122,6928,49765,6928,US,CA,CA033,39.06083333,-122.9341667,0,13,Ap,A,l,39.20000076,39.59999847,21.20000076,1.24000001,NA,1.429999948,1.480000019,0.011,0.460377378,0.284569984,0.128759999,0.175807394,0.155809985,12.16781648,0.206461214,969.3680984,7.143516569,23.09262884,0,35.85245902,800.49,13.98,5.5,22.46,5.1,39.11666667,21.88,405,731.2493525,Csb,XERIC,THERMIC,6.5,0.022313089,14.53675361,0.007263355,1.602986156,-0.015049734,-5.022945069,-0.023609096,-15.49467515,0.008559362,5.812785235,39.1467,-123.2103,-2278280.453,499974.1987,49122,39.06083333,-122.9341667,831.0400459,26.28800115,48.60800133,1030.489665,190,0.17581,0.15411,0.02416,0.0217,0.0217
49122,6926,49753,6926,US,CA,CA033,39.16888889,-122.9111111,0,13,Ap1,A,sil,24.29999924,54.59999847,21.10000038,2.099999905,NA,1.360000014,1.440000057,0.018999999,0.486792448,0.316879993,0.13536,0.169912455,0.181519993,12.16781648,0.206461214,969.3680984,7.143516569,23.09262884,0,35.85245902,893.65,13.65,4.97,22.33,5.04,38.01666667,21.58,422,936.273813,Csb,XERIC,THERMIC,6.5,0.014915035,9.622763643,-0.002791542,-0.570186503,-0.017706577,-5.292076469,-0.024439357,-15.29377686,0.00673278,3.851986542,39.1467,-123.2103,-2272998.83,511050.2333,49122,39.16888889,-122.9111111,512.7299932,44.30999879,51.0299961,1076.732937,191,0.16991,0.15965,0.01043,0.01026,0.01026
49122,6926,49754,6926,US,CA,CA033,39.16888889,-122.9111111,13,30,Ap2,A,sil,25.79999924,53.40000153,20.79999924,1.649999976,NA,1.460000038,1.519999981,0.013,0.449056589,0.318279997,0.141360001,0.130776592,0.176919996,12.16781648,0.206461214,969.3680984,7.143516569,23.09262884,0,35.85245902,893.65,13.65,4.97,22.33,5.04,38.01666667,21.58,422,936.273813,Csb,XERIC,THERMIC,21.5,-0.019212743,-12.80940594,-0.024879271,-5.249501723,-0.005666528,-1.749217211,-0.01210371,-7.887017812,0.006437182,3.775853832,39.1467,-123.2103,-2272998.83,511050.2333,49122,39.16888889,-122.9111111,536.6399646,34.31999825,42.56999813,885.4559287,192,0.13078,0.15333,-0.02896,-0.02256,-0.02255
49452,16891,105766,16891,US,CA,CA029,35.20944444,-118.9575,0,15,Ap,A,l,28.29999924,48,23.70000076,0.649999976,NA,1.399999976,1.50999999,0.026000001,0.471698122,0.335999994,0.167610005,0.135698128,0.16838999,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,159.05,18.23,10.85,25.61,6.59,46.83666667,26.41,112,473.224924,BSk,TYPIC ARIDIC,THERMIC,7.5,0.002142578,1.604259685,0.029925463,6.773950818,0.027782885,9.014063136,0.006821753,4.242693755,0.020961132,14.21779429,35.5975,-119.3531,-2052288.432,-7447.419736,49452,35.20944444,-118.9575,670.7100035,15.40499993,18.39499883,435.9614862,193,0.1357,0.13303,0.00328,0.00267,0.00267
49452,6829,49152,6829,US,CA,CA029,35.51416667,-119.7236111,0,15,Ap,A,cl,33,33.20000076,33.79999924,0.460000008,NA,1.570000052,1.74000001,0.035,0.40754715,0.310859998,0.198359995,0.096687152,0.112500004,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,157.49,18.04,10.68,25.39,7.41,43.44666667,25.17,109,601.3452995,BSk,TYPIC ARIDIC,THERMIC,7.5,-0.022204844,-18.67648333,-0.035037425,-7.916549147,-0.012832582,-3.96443493,-0.02342624,-10.56253121,0.010593659,10.39548473,35.5975,-119.3531,-2110944.316,42416.19759,49452,35.51416667,-119.7236111,1115.399975,15.54799992,15.18000026,513.0839974,194,0.096687,0.11389,-0.01069,-0.01721,-0.017203
49452,16896,105808,16896,US,CA,CA029,35.19527778,-119.2430556,0,18,Ap,A,sl,67.09999847,20.70000076,12.19999981,0.449999988,0.699999988,1.629999995,1.629999995,0,0.384905662,0.159740003,0.094540003,0.22516566,0.0652,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,160.24,18.21,11.09,25.34,7.01,43.43333333,25.11,90,473.224924,BSh,TYPIC ARIDIC,THERMIC,9,0.035310071,18.59838349,-0.015501996,-3.871553379,-0.050812067,-24.13277956,0.004621208,5.139312322,-0.055433274,-45.95189413,35.5975,-119.3531,-2077691.778,-2781.291971,49452,35.19527778,-119.2430556,818.6199686,5.489999768,30.19499851,368.378976,195,0.22517,0.1879,0.03965,0.03726,0.03727
49452,16890,105759,16890,US,CA,CA029,35.19555556,-118.9852778,0,24,Ap,A,sl,61.20000076,24.70000076,14.10000038,1.230000019,NA,1.559999943,1.620000005,0.013,0.411320776,0.377519998,0.127980002,0.033800778,0.249539996,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,154.67,18.27,10.89,25.64,6.59,46.62333333,26.42,95,473.224924,BSk,TYPIC ARIDIC,THERMIC,12,-0.15576665,-82.16952226,-0.027705266,-6.310620185,0.128061384,51.33572361,0.015256365,13.53430845,0.11280502,82.49902299,35.5975,-119.3531,-2055095.319,-8356.22238,49452,35.19555556,-118.9852778,862.920034,17.34300074,75.2760021,1061.391658,196,0.033801,0.18958,-0.15961,-0.15577,-0.155779
49452,11685,76272,11685,US,CA,CA079,35.405,-119.9916667,0,5,Ap,A,l,45.5,35,19.5,1.200000048,NA,1.309999943,1.399999976,0.022,0.505660399,0.285579978,0.191799994,0.220080421,0.093779984,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,251.75,14.62,5.38,23.86,4.68,39.80666667,23.35,702,601.3452995,Csb,XERIC ARIDIC,THERMIC,2.5,0.058777795,36.43945331,0.058062284,12.97196805,-0.000715511,-0.249920371,0.049457693,34.7456048,-0.050173204,-34.8538333,35.5975,-119.3531,-2137342.344,36571.23044,49452,35.405,-119.9916667,887.25,23.40000094,54.60000218,1064.700043,197,0.22008,0.16136,0.06631,0.05872,0.05872
49452,20199,127736,20199,US,CA,CA029,35.26805556,-118.7986111,13,30,Ap2,A,ls,85,10.5,4.5,0.159999996,0.219999999,1.730000019,1.75,0.004,0.347169804,0.157430008,0.054249998,0.189739796,0.10318001,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,188.59,18.27,10.58,25.95,5.72,48.81666667,27.86,204,473.224924,BSk,XERIC ARIDIC,THERMIC,21.5,-0.041976489,-18.11546783,-0.017920413,-4.908488839,0.024056077,18.03656546,0.014619291,36.88879689,0.009436785,10.06663197,35.5975,-119.3531,-2036800.536,-4495.64754,49452,35.26805556,-118.7986111,382.5,0.719999982,13.59999966,61.19999847,198,0.18974,0.23701,-0.04717,-0.04727,-0.04727
49452,19974,126169,19974,US,CA,CA107,35.87055556,-119.3311111,5,15,Ap2,A,sl,58.70000076,28.39999962,12.89999962,0.5,0.610000014,1.440000057,1.539999962,0.023,0.456603752,0.236160004,0.098559999,0.220443748,0.137600005,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,192.37,17.39,9.73,25.06,7.57,43.61,24.47,83,601.3452995,BSk,TYPIC ARIDIC,THERMIC,10,0.041047932,22.88120937,0.048182068,11.79713749,0.007134135,3.114991092,0.004240846,4.496272059,0.00289329,2.147843677,35.5975,-119.3531,-2067032.472,72471.83503,49452,35.87055556,-119.3311111,757.2299875,6.44999981,29.35000038,378.6149937,199,0.22044,0.17781,0.04448,0.04264,0.04263
49452,20199,127735,20199,US,CA,CA029,35.26805556,-118.7986111,0,13,Ap1,A,ls,83.30000305,11.30000019,5.400000095,0.379999995,0.389999986,1.580000043,1.610000014,0.006,0.403773569,0.180119999,0.054740002,0.22365357,0.125379997,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,188.59,18.27,10.58,25.95,5.72,48.81666667,27.86,204,473.224924,BSk,XERIC ARIDIC,THERMIC,6.5,-0.006421982,-2.79124919,0.023872704,6.283929963,0.030294686,20.22000534,0.005487227,11.14095063,0.024807459,24.66623534,35.5975,-119.3531,-2036800.536,-4495.64754,49452,35.26805556,-118.7986111,449.8200244,2.052000009,31.65400074,170.931607,200,0.22365,0.23365,-0.00906,-0.00999,-0.01
49452,19977,126208,19977,US,CA,CA107,35.90638889,-119.0611111,0,13,Ap1,A,sl,55.09999847,31.79999924,13.10000038,1,0.800000012,1.710000038,1.919999957,0.037999999,0.354716967,0.210330008,0.101760001,0.144386959,0.108570007,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,248.2,17.7,10.19,25.22,7.71,43.23333333,24.17,170,601.3452995,BSk,XERIC ARIDIC,THERMIC,6.5,-0.038006626,-20.83769876,-0.077293813,-17.89163989,-0.039287187,-15.73897474,-0.001041004,-1.012639553,-0.038246184,-26.05038559,35.5975,-119.3531,-2042621.763,70527.29492,49452,35.90638889,-119.0611111,721.8100009,13.10000038,55.09999847,721.8100009,201,0.14439,0.18246,-0.04008,-0.03808,-0.03807
49452,19974,126168,19974,US,CA,CA107,35.87055556,-119.3311111,0,5,Ap1,A,sl,55.90000153,29.89999962,14.19999981,0.829999983,1.019999981,1.480000019,1.529999971,0.011,0.441509427,0.227919997,0.113219999,0.213589429,0.114699998,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,192.37,17.39,9.73,25.06,7.57,43.61,24.47,83,601.3452995,BSk,TYPIC ARIDIC,THERMIC,2.5,0.035573917,19.98360509,0.016470048,3.874946436,-0.019103869,-7.733612572,0.00635608,5.947826354,-0.025459949,-18.16492488,35.5975,-119.3531,-2067032.472,72471.83503,49452,35.87055556,-119.3311111,793.7800111,11.7859996,46.39700032,658.8373957,202,0.21359,0.17706,0.03815,0.03653,0.03653
49452,16897,105816,16897,US,CA,CA029,35.18055556,-119.2755556,0,15,Ap1,A,c,3,35,62,2.299999952,NA,1.080000043,1.340000033,0.075000003,0.592452814,0.440640009,0.379219999,0.151812805,0.06142001,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,160.92,18.21,11.12,25.29,7,42.74,24.95,89,473.224924,BSh,TYPIC ARIDIC,THERMIC,7.5,0.028730503,23.34251316,0.069938158,13.38491788,0.041207655,10.31655415,-0.014670039,-3.72439968,0.055877694,1008.201213,35.5975,-119.3531,-2080938.151,-3668.604344,49452,35.18055556,-119.2755556,186,142.599997,6.899999856,427.7999911,203,0.15181,0.1188,0.03661,0.03302,0.03301
49452,19976,126196,19976,US,CA,CA107,35.90083333,-119.0602778,15,23,Ap2,A,sl,52.20000076,35.20000076,12.60000038,0.389999986,0.370000005,1.610000014,1.690000057,0.015,0.392452825,0.169050001,0.077740001,0.223402823,0.09131,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,248.2,17.7,10.19,25.22,7.71,43.23333333,24.17,170,601.3452995,BSk,XERIC ARIDIC,THERMIC,19,0.052133601,30.43956158,-0.014979913,-3.676659149,-0.067113514,-28.41823962,-0.01261143,-13.9581964,-0.054502083,-37.3783036,35.5975,-119.3531,-2042698.88,69905.52616,49452,35.90083333,-119.0602778,657.7200294,4.913999972,20.35799957,256.5108023,204,0.2234,0.17011,0.05321,0.05329,0.05329
49452,16904,105866,16904,US,CA,CA029,35.15944444,-119.0552778,15,30,Ap2,A,sl,55.29999924,26.39999962,18.29999924,0.720000029,NA,1.480000019,1.570000052,0.02,0.441509427,0.279719998,0.139729999,0.161789429,0.139989999,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,154.24,18.29,10.97,25.61,6.44,46.33666667,26.3,100,473.224924,BSk,TYPIC ARIDIC,THERMIC,22.5,-0.004074306,-2.456417909,0.017731354,4.184113064,0.02180566,8.454613421,0.009928406,7.64890902,0.011877254,9.270939032,35.5975,-119.3531,-2062201.657,-10762.88946,49452,35.15944444,-119.0552778,1011.989944,13.17599998,39.81600106,728.6327891,205,0.16179,0.16269,0.00122,-0.0009,-0.0009
49452,19976,126195,19976,US,CA,CA107,35.90083333,-119.0602778,0,15,Ap1,A,sl,54.29999924,32.5,13.19999981,0.519999981,0.479999989,1.649999976,1.74000001,0.017000001,0.3773585,0.183150004,0.076560002,0.194208496,0.106590002,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,248.2,17.7,10.19,25.22,7.71,43.23333333,24.17,170,601.3452995,BSk,XERIC ARIDIC,THERMIC,7.5,0.020050468,11.51280116,-0.034857846,-8.456201746,-0.054908313,-23.06506827,-0.019561791,-20.35104699,-0.035346522,-24.90304899,35.5975,-119.3531,-2042698.88,69905.52616,49452,35.90083333,-119.0602778,716.7599797,6.86399965,28.23599857,372.7151758,206,0.19421,0.17285,0.02061,0.02136,0.02136
49452,19977,126209,19977,US,CA,CA107,35.90638889,-119.0611111,13,23,Ap2,A,sl,55.40000153,29.5,15.10000038,0.439999998,0.449999988,1.860000014,2.029999971,0.028000001,0.298113202,0.234360009,0.127890002,0.063753193,0.106470007,4.993879227,0.087426136,168.780918,9.805909445,25.78701496,0,28.06557377,248.2,17.7,10.19,25.22,7.71,43.23333333,24.17,170,601.3452995,BSk,XERIC ARIDIC,THERMIC,18,-0.105946074,-62.43166259,-0.111900978,-27.29197758,-0.005954904,-2.477958599,0.021290001,19.97185827,-0.027244905,-20.37536783,35.5975,-119.3531,-2042621.763,70527.29492,49452,35.90638889,-119.0611111,836.5400442,6.644000137,24.37600056,368.0776178,207,0.063753,0.16694,-0.10656,-0.10318,-0.103187
49699,20632,130669,20632,US,CA,CA011,39.20972222,-122.0647222,12,25,Ap2,A,sic,2.700000048,41.90000153,55.40000153,0.819999993,NA,1.5,1.980000019,0.097000003,0.433962264,0.385500011,0.362339988,0.048462253,0.023160023,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,424.97,16.69,9.44,23.95,7.75,39.82333333,22.84,14,1082.717514,Csa,XERIC,THERMIC,18.5,-0.057841877,-54.4116934,-0.055675191,-11.37069682,0.002166687,0.565222665,0.002575153,0.715787992,-0.000408467,-1.733104936,39.5231,-122.3058,-2202102.507,495521.8839,49699,39.20972222,-122.0647222,149.5800068,45.42800087,2.21400002,122.6556045,208,0.048462,0.11366,-0.05123,-0.0652,-0.065198
49699,15550,98252,15550,US,CA,CA011,39.14444444,-122.1277778,10,35,Ap2,A,l,44.29999924,34.70000076,21,0.860000014,0.839999974,1.470000029,1.600000024,0.028000001,0.445283008,0.289590017,0.155199999,0.155692991,0.134390018,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,426.59,16.69,9.42,23.97,7.75,39.86666667,22.86,21,1082.717514,Csa,XERIC,THERMIC,22.5,0.003077496,2.016502702,0.008176284,1.87054637,0.005098788,1.792248006,0.008043819,5.46617806,-0.00294503,-2.144412893,39.5231,-122.3058,-2209281.307,489943.2575,49699,39.14444444,-122.1277778,930.299984,18.06000029,38.09799997,800.0579993,209,0.15569,0.15078,0.02161,0.00492,0.00491
49699,15551,98260,15551,US,CA,CA011,38.99583333,-121.9208333,0,9,Ap1,A,c,0.899999976,39.79999924,59.29999924,2.319999933,2.359999895,1,1.25999999,0.079999998,0.622641509,0.434000015,0.291060002,0.188641494,0.142940013,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,504.64,16.59,9.51,23.68,7.82,39.60333333,22.1,8,812.4703397,Csa,XERIC,THERMIC,4.5,0.061818794,48.7442652,0.098123802,18.7074337,0.036305009,9.128857087,-0.087528375,-23.1196678,0.123833384,648.1173925,39.5231,-122.3058,-2196707.678,469110.1767,49699,38.99583333,-121.9208333,53.36999789,137.5759943,2.087999884,123.8183915,210,0.18864,0.12226,0.08367,0.06638,0.06638
49699,12534,80863,12534,US,CA,CA021,39.54722222,-122.3513889,10,20,Ap2,A,cl,34.29999924,29.20000076,36.5,1.370000005,NA,1.49000001,1.850000024,0.075000003,0.437735845,0.368030014,0.283050007,0.069705831,0.084980007,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,499.56,16.71,9.38,24.05,7.28,40.39,23.52,68,1082.717514,Csa,XERIC,THERMIC,15,-0.055563282,-44.3551331,-0.027939926,-5.999866839,0.027623356,8.114810683,0.039685656,16.30709525,-0.012062301,-12.42994006,39.5231,-122.3058,-2215347.051,538579.8623,49699,39.54722222,-122.3513889,1251.949972,50.00500018,46.99099913,1715.171468,211,0.069706,0.12506,-0.04501,-0.05535,-0.055354
49699,12534,80862,12534,US,CA,CA021,39.54722222,-122.3513889,0,10,Ap1,A,cl,33.59999847,30.20000076,36.20000076,1.669999957,NA,1.5,1.870000005,0.075999998,0.433962264,0.370500011,0.295460004,0.063462253,0.075040007,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,499.56,16.71,9.38,24.05,7.28,40.39,23.52,68,1082.717514,Csa,XERIC,THERMIC,5,-0.065639109,-50.84308046,-0.03919896,-8.284482741,0.02644015,7.684752699,0.052220583,21.46879915,-0.025780433,-25.57064146,39.5231,-122.3058,-2215347.051,538579.8623,49699,39.54722222,-122.3513889,1216.31997,60.45399971,56.111996,2031.254298,212,0.063462,0.13094,-0.05743,-0.06747,-0.067478
49699,15551,98261,15551,US,CA,CA011,38.99583333,-121.9208333,9,26,Ap2,A,c,1,39.40000153,59.59999847,2.130000114,2.099999905,1.149999976,1.470000029,0.085000001,0.566037745,0.456549999,0.363090018,0.109487746,0.093459981,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,504.64,16.59,9.51,23.68,7.82,39.60333333,22.1,8,812.4703397,Csa,XERIC,THERMIC,17.5,-0.014489527,-11.68724485,0.045318565,8.703071995,0.059808093,15.074811,-0.017967992,-4.715290582,0.077776085,495.8977416,39.5231,-122.3058,-2196707.678,469110.1767,49699,38.99583333,-121.9208333,59.59999847,126.9480035,2.130000114,126.9480035,213,0.10949,0.12105,0.00453,-0.01156,-0.01156
49699,15547,98226,15547,US,CA,CA011,39.19305556,-121.9944444,0,5,Ap,A,l,42.29999924,43.90000153,13.80000019,0.939999998,0.970000029,1.690000057,1.830000043,0.027000001,0.362264129,0.334619998,0.173850004,0.027644131,0.160769994,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,430.99,16.68,9.51,23.86,7.87,39.29666667,22.55,15,1082.717514,Csa,XERIC,THERMIC,2.5,-0.138648225,-83.37618653,-0.074448891,-17.04755466,0.064199334,23.74054282,0.068996774,65.80319315,-0.00479744,-2.897574649,39.5231,-122.3058,-2196818.652,492097.0306,49699,39.19305556,-121.9944444,583.7399975,12.97200015,39.7619992,548.7155965,214,0.027644,0.16705,-0.12564,-0.1394,-0.139406
49699,12532,80853,12532,US,CA,CA021,39.61861111,-122.3388889,0,3,Ap1,A,c,12.10000038,36.09999847,51.79999924,2.25999999,NA,1.419999957,1.879999995,0.097999997,0.46415096,0.396179983,0.374119992,0.067970977,0.022059991,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,512.67,16.67,9.34,23.99,7.09,40.6,23.57,75,1082.717514,Csa,XERIC,THERMIC,1.5,-0.05343265,-44.01239997,-0.043361447,-8.543918686,0.010071202,2.608384724,0.039377129,11.76339622,-0.029305927,-57.05325282,39.5231,-122.3058,-2212134.205,545983.4896,49699,39.61861111,-122.3388889,626.7800105,117.0679978,27.34600074,1416.522817,215,0.067971,0.12197,-0.03919,-0.054,-0.053999
49699,20631,130659,20631,US,CA,CA011,39.20972222,-122.0647222,13,32,Ap2,A,sic,3.099999905,47.90000153,49,0.860000014,NA,1.49000001,1.899999976,0.083999999,0.437735845,0.405280014,0.343900003,0.032455831,0.061380011,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,424.97,16.69,9.44,23.95,7.75,39.82333333,22.84,14,1082.717514,Csa,XERIC,THERMIC,22.5,-0.07679651,-70.29278197,-0.047036618,-9.702823759,0.029759892,7.924979419,0.024190788,7.566497006,0.005569104,9.978523016,39.5231,-122.3058,-2202102.507,495521.8839,49699,39.20972222,-122.0647222,151.8999953,42.14000069,2.665999962,130.6339981,216,0.032456,0.1157,-0.06952,-0.08325,-0.083244
49699,12532,80854,12532,US,CA,CA021,39.61861111,-122.3388889,3,25,Ap2,A,c,11.19999981,36.29999924,52.5,0.660000026,NA,1.450000048,1.899999976,0.093999997,0.452830171,0.384250013,0.353400003,0.068580158,0.03085001,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,512.67,16.67,9.34,23.99,7.09,40.6,23.57,75,1082.717514,Csa,XERIC,THERMIC,14,-0.033019413,-32.49955957,-0.025120414,-5.255860033,0.007898999,2.098838333,0.012634946,3.707817491,-0.004735947,-13.30847174,39.5231,-122.3058,-2212134.205,545983.4896,49699,39.61861111,-122.3388889,587.99999,34.65000137,7.392000166,388.0800087,217,0.06858,0.10515,-0.02148,-0.03657,-0.03657
49699,15550,98251,15550,US,CA,CA011,39.14444444,-122.1277778,0,10,Ap1,A,l,43,35.79999924,21.20000076,0.920000017,1,1.649999976,1.850000024,0.037999999,0.3773585,0.303599989,0.186850009,0.07375851,0.11674998,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,426.59,16.69,9.42,23.97,7.75,39.86666667,22.86,21,1082.717514,Csa,XERIC,THERMIC,5,-0.078263242,-51.48160764,-0.062692052,-14.2465569,0.01557119,5.40612253,0.037871134,25.42047244,-0.022299944,-16.03736522,39.5231,-122.3058,-2209281.307,489943.2575,49699,39.14444444,-122.1277778,911.6000327,19.50400106,39.56000073,838.6720456,218,0.073759,0.15062,-0.0613,-0.07686,-0.076861
49699,15549,98242,15549,US,CA,CA011,39.08333333,-121.9708333,0,16,Ap,A,sil,20.29999924,53.79999924,25.89999962,1.159999967,1.149999976,1.470000029,1.659999967,0.041000001,0.445283008,0.371909996,0.209160002,0.073373012,0.162749994,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,476.13,16.63,9.51,23.75,7.83,39.80333333,22.25,10,812.4703397,Csa,XERIC,THERMIC,8,-0.059602512,-44.82216754,-0.018608482,-4.011386811,0.04099403,12.3880484,0.030517683,17.0831204,0.010476348,6.879947877,39.5231,-122.3058,-2198192.234,479710.219,49699,39.08333333,-121.9708333,525.7699726,30.0439987,23.54799845,609.8931509,219,0.073373,0.13511,-0.04663,-0.06174,-0.061737
49699,15548,98234,15548,US,CA,CA011,39.1875,-121.9791667,0,21,Ap,A,sil,16,58.40000153,25.60000038,1.659999967,1.590000033,1.309999943,1.429999948,0.029999999,0.505660399,0.358939979,0.173029999,0.146720419,0.18590998,7.738991731,0.150816596,445.4701967,8.801219356,24.21906584,0.016393443,28.24590164,430.99,16.68,9.51,23.86,7.87,39.29666667,22.55,15,1082.717514,Csa,XERIC,THERMIC,10.5,0.008633526,6.25224172,0.024313056,5.051041952,0.01567953,4.567823031,-0.007878978,-4.355216815,0.023558508,14.51080656,39.5231,-122.3058,-2195727.947,491144.4299,49699,39.1875,-121.9791667,409.6000061,42.49599979,26.55999947,679.9359966,220,0.14672,0.14166,0.02095,0.00506,0.00506
