X,Y,stnid,lat,long,maxtemp,mintemp,ppt,magnitude,timing,maxtempfreezedays,mintempfreezedays,prismppt,prismtemp,prismmintemp,prismmaxtemp,prismdewtemp,prismjjavpd,prismmaxvpd,elev,wizardppt,cesmppt,resep,resepx,resepxpptout,resepxprismjjavpdout,resepxmagnitudeout,resepxmintempfreezedaysout
-1607885.543,2776938.898,"105,241",46.3747,-117.0156,17.39469761,5.567668575,318.391082,3.108704888,0.277679772,14.13114754,86.01639344,328.35,11.69,5.38,18,3.2,32.15666667,16.77,456,424.675046,969.0468613,0.056509512,0.055155,FALSE,FALSE,FALSE,FALSE
-1252162.646,2225788.923,"105,275",42.1231,-111.3139,12.47731526,-2.006387247,267.2288197,3.03662924,0.231153891,56.90163934,200.1147541,301.65,5.45,-2.24,13.15,-2.95,27.07,13.05,"1,806",447.633344,646.8890192,0.001203591,0.000664286,FALSE,FALSE,FALSE,FALSE
-1402659.692,2455679.36,"105,462",43.9181,-113.6317,13.08469332,-2.642355176,229.0955082,3.767249103,0.16508995,52.19672131,195.5901639,309.79,3.94,-3.88,11.77,-5.76,27.50333333,12.71,"1,827",477.651064,768.386073,0.014428118,0.013691818,FALSE,FALSE,FALSE,FALSE
-1330490.957,2241893.317,"105,559",42.1492,-112.2872,16.07715907,-0.796991917,315.3056066,3.981220757,0.212911626,31.44262295,177.4918033,345.43,8.53,0.92,16.14,-1.13,34.77333333,16.66,"1,343",538.261052,646.8890192,-0.006741266,-0.007578333,FALSE,FALSE,FALSE,FALSE
-1409856.478,2530582.284,"105,685",44.5664,-113.8953,14.78735057,-2.749909476,162.6349508,3.33993506,0.132685415,34.09836066,165.1147541,211.6,6.18,-2.04,14.39,-3.91,30.95,15.45,"1,569",274.955,1116.598859,0.042656115,0.0427125,FALSE,FALSE,FALSE,FALSE
-1595282.968,2813826.368,"106,152",46.7244,-116.9608,14.89758594,2.33438398,647.6541967,4.997721489,0.323348694,23.32786885,135.3114754,720.75,8.21,2.01,14.41,1.75,25.68666667,12.76,877,647.91336,1031.863491,0.076678038,0.075548,FALSE,FALSE,FALSE,FALSE
-1586143.623,2611732.456,"106,388",44.9647,-116.2864,13.84557997,-3.556328319,547.5282295,5.799077136,0.25437142,38.73770492,211.3278689,633.53,5.81,-1.94,13.56,-2.01,27.55,13.68,"1,292",957.592954,876.6051004,-0.017445474,-0.01825,FALSE,FALSE,FALSE,FALSE
-1458816.253,2274887.64,"106,542",42.2342,-113.8981,16.20602523,2.225423036,290.7300656,4.106310945,0.181547619,18.8852459,150.3278689,306.57,8.59,1.5,15.69,-1.42,30.31333333,15.44,"1,476",436.20563,681.031024,0.046796812,0.046714828,FALSE,FALSE,FALSE,FALSE
-1657236.495,2526160.558,"106,891",44.0772,-116.9297,18.77214287,3.18840415,258.9759016,3.779338456,0.181331605,15.90163934,134.7213115,266.01,10.84,3.58,18.1,1.62,36.02,17.86,698,305.788568,778.3174965,0.005194563,0.005224962,FALSE,FALSE,FALSE,FALSE
-1507353.066,3050997.681,"107,264",48.9958,-116.5031,13.91584751,0.962537344,509.1950492,4.471990215,0.294426843,34.16393443,160.7540984,506.34,8.08,2.07,14.09,2.09,24.67666667,12.15,567,812.230024,867.0015781,0.063891292,0.065315,FALSE,FALSE,FALSE,FALSE
-1527909.306,2976340.606,"108,137",48.2928,-116.5578,13.58327104,1.568201664,809.9019016,6.455103448,0.322527936,30.49180328,149.5901639,833.34,7.6,1.67,13.53,1.77,23.94,11.53,640,881.207788,856.6276976,0.050972095,0.051275,FALSE,FALSE,FALSE,FALSE
436828.4269,2033021.358,"110,072",41.1961,-90.7478,15.85915776,4.05002288,902.3412459,9.296438385,0.256199748,44.57377049,132.7868852,933.51,10.36,4.9,15.82,5.23,18.84333333,11.13,208,993.268016,914.7253744,-0.041462487,-0.0434735,FALSE,FALSE,FALSE,FALSE
633987.1146,2112034.177,"110,338",41.7806,-88.3092,15.4833178,3.831332437,909.6031475,8.371122884,0.283602151,42.67213115,134.9836066,930.55,9.57,3.93,15.21,4.78,18.52333333,10.6,212,995.677714,975.0260003,-0.072079735,-0.073162833,FALSE,FALSE,FALSE,FALSE
704467.5336,1933515.214,"112,140",40.1389,-87.6483,17.37503215,5.622543316,1020.884295,9.063515686,0.273065476,30.45901639,118.6885246,1027.89,11.18,5.57,16.78,6.39,19.51,11.5,181,1089.033382,1026.957994,-0.00317509,-0.00583,FALSE,FALSE,FALSE,FALSE
597263.5954,1889804.94,"112,193",39.8275,-88.9525,17.81593656,6.037419627,983.0216393,8.986977232,0.291186636,28.7704918,113.147541,1006.9,11.66,6.03,17.3,6.69,20.08333333,11.64,201,1073.73547,1030.83782,-0.082484989,-0.08459,FALSE,FALSE,FALSE,FALSE
700515.5379,1970898.072,"114,198",40.4744,-87.6561,16.4948702,5.566993062,951.7504918,8.793712854,0.289516129,37.8852459,120.6065574,970.38,10.75,5.11,16.38,5.95,19.02666667,11.25,219,1052.211002,1026.957994,-0.085700451,-0.086928,FALSE,FALSE,FALSE,FALSE
492506.3265,1872289.35,"114,442",39.7347,-90.1978,17.49387745,5.21099029,967.2028525,9.133573507,0.275393625,32.13114754,124.6885246,1006.43,11.66,5.93,17.39,6.54,19.41,11.88,191,1031.847314,1011.965353,0.009933422,0.00816,FALSE,FALSE,FALSE,FALSE
422109.8148,1963567.743,"114,823",40.5839,-90.9686,16.85715783,4.539645115,966.8655738,10.29610411,0.24608775,37.27868852,132.9508197,977.21,11,5.34,16.65,5.71,19.90333333,11.81,196,1029.841984,958.6139771,0.028039032,0.02861,FALSE,FALSE,FALSE,FALSE
562097.7391,1923650.588,"115,079",40.1514,-89.3381,17.37526362,5.472400071,939.4960328,8.774321828,0.282765267,32.32786885,118.9016393,981.75,11.34,5.65,17.02,6.39,19.76333333,11.76,177,1012.942094,983.5548809,-0.043484099,-0.044930714,FALSE,FALSE,FALSE,FALSE
581476.0973,2010514.023,"115,712",40.9125,-89.0339,16.09491462,3.936368244,890.0867869,8.426727172,0.271649386,40.81967213,133.6065574,950.64,10.58,4.85,16.31,5.7,19.67333333,11.46,224,1002.907316,983.5548809,-0.070852035,-0.071546667,FALSE,FALSE,FALSE,FALSE
496761.5154,2104727.592,"115,833",41.8039,-89.9744,15.85391885,3.42502134,917.2064918,8.721741862,0.275945661,42.96721311,142.442623,927.49,9.49,3.74,15.25,4.44,19.58,11.07,195,988.234498,951.1701221,0.007605732,0.00747,FALSE,FALSE,FALSE,FALSE
717846.9765,1806884.777,"116,558",39.0028,-87.6225,18.85744417,6.68333128,1066.645934,10.00665653,0.283026114,20.83606557,98.37704918,1116.28,12.48,6.76,18.21,7.45,20.75666667,12.38,152,1165.47138,1156.868292,-0.102836906,-0.1038215,FALSE,FALSE,FALSE,FALSE
705604.6637,1877002.046,"116,610",39.6356,-87.6933,17.29762061,6.17127649,1039.884328,10.01023767,0.269033218,31.24590164,113.8852459,1062.3,11.54,6.09,16.98,6.9,18.32,10.87,205,1131.00993,1077.52358,0.015620912,0.01354,FALSE,FALSE,FALSE,FALSE
614619.1438,2009962.484,"116,910",40.8853,-88.6389,16.19160744,5.202771909,885.7979344,8.214987808,0.285168196,40.62295082,124.0327869,922.93,10.35,4.67,16.03,5.83,19.33,11.38,196,977.601296,1026.957994,-0.081709622,-0.0823,FALSE,FALSE,FALSE,FALSE
459285.9644,1913099.331,"117,551",40.1158,-90.5608,17.08831453,5.296109087,944.3511803,10.72613326,0.226622504,34.06557377,118.852459,978.85,11.38,5.64,17.12,6.27,20.10666667,11.92,175,1036.602956,958.6139771,-0.009048693,-0.010885,FALSE,FALSE,FALSE,FALSE
545267.3762,1693937.172,"118,147",38.1167,-89.7167,18.98857681,7.16848684,999.6399016,10.13426585,0.268169163,17.47540984,91.85245902,1109.37,13.45,7.67,19.23,8,22.22666667,13.25,165,1149.538214,1132.717008,0.021529387,0.019723333,FALSE,FALSE,FALSE,FALSE
529570.9493,2078615.989,"118,916",41.5519,-89.5989,15.66074097,4.118808099,883.7367869,9.775925331,0.239919355,45.21311475,135.0819672,906.01,9.7,4.03,15.37,4.66,18.80333333,11.09,228,993.656636,951.1701221,-0.069606465,-0.06922,FALSE,FALSE,FALSE,FALSE
935143.0356,1876538.018,"121,030",39.4239,-85.0128,17.77521209,4.566637565,1013.509967,8.711984645,0.309757756,25.14754098,123.8196721,1090.49,11.73,5.69,17.77,6.26,20.42333333,12.25,235,1160.18437,1203.331325,-0.028787311,-0.03044,FALSE,FALSE,FALSE,FALSE
781833.8767,1994300.242,"122,149",40.615,-86.6661,17.07435095,5.267141311,939.7167213,9.195939426,0.275009601,31.06557377,117.557377,997.06,10.91,5.26,16.56,5.79,19.82666667,11.47,180,1070.15407,1079.128133,-0.047367041,-0.04887,FALSE,FALSE,FALSE,FALSE
836018.4925,2105945.48,"123,418",41.5575,-85.8825,15.41450178,4.766599515,927.0250492,7.190802952,0.331906956,43.06557377,127.5901639,981.76,9.72,4.46,14.97,4.79,18.09333333,10.07,263,1015.345442,1035.657184,-0.098559352,-0.09865,FALSE,FALSE,FALSE,FALSE
720381.1231,2092731.223,"124,008",41.5422,-87.2881,15.75079595,4.247834461,738.1489836,8.220574116,0.291338841,29.42622951,103.3114754,986.35,10.27,5,15.54,5,19.22666667,10.88,193,1058.401744,995.2249925,-0.044422461,-0.044551818,FALSE,FALSE,FALSE,FALSE
765655.193,2104840.393,"124,837",41.6117,-86.7297,15.15100795,4.991173076,1061.919869,7.900016569,0.211597542,44.54098361,125.4590164,1025.96,9.87,4.83,14.91,4.94,17.63333333,9.91,242,1124.779818,995.2249925,0.062834383,0.06295,FALSE,FALSE,FALSE,FALSE
819951.6561,1766178.334,"126,705",38.5556,-86.4858,18.85228657,5.565864099,1155.533443,10.45124439,0.290706605,19.2295082,115.8688525,1204.59,12.43,6.38,18.48,7.2,20.23,12.49,204,1266.123452,1193.088021,-0.003041051,-0.004719,FALSE,FALSE,FALSE,FALSE
743834.0602,1894376.04,"127,522",39.7594,-87.2269,17.80520116,6.028913157,1087.565541,10.38009478,0.274025538,27.39344262,110.4754098,1122.55,11.63,5.86,17.39,6.59,20.16,11.89,196,1176.34639,1134.046282,-0.048820168,-0.050501667,FALSE,FALSE,FALSE,FALSE
878523.8568,1787268.229,"127,875",38.6886,-85.785,18.61465507,6.109088415,1042.028754,10.79777469,0.267146178,19.16393443,105.9344262,1153.53,12.56,6.62,18.5,7.15,20.26333333,12.53,184,1218.283822,1281.135325,-0.095658948,-0.097711,FALSE,FALSE,FALSE,FALSE
858164.9539,1818188.143,"127,935",38.9822,-85.9822,17.9554334,5.244191335,1144.390754,10.59390198,0.277265745,24.18032787,125.6721311,1182.43,11.78,5.87,17.69,6.74,18.75333333,11.75,174,1220.336904,1281.135325,-0.069598094,-0.07087,FALSE,FALSE,FALSE,FALSE
938524.5512,1800172.076,"129,080",38.7436,-85.0761,19.13124667,6.879052795,830.5008852,9.945404899,0.185584363,12.29508197,73.91803279,1134.27,12.84,6.86,18.81,7.19,20.79666667,12.89,190,1214.129652,1281.135325,-0.090235612,-0.08609,FALSE,FALSE,FALSE,FALSE
743023.7116,2055773.871,"129,511",41.1947,-87.0578,15.69235824,3.415788261,773.8505574,8.744201043,0.268938021,34.24590164,113.8032787,972.49,9.93,4.31,15.55,5.15,18.59666667,10.73,207,1060.683426,995.2249925,-0.034715631,-0.03432,FALSE,FALSE,FALSE,FALSE
267831.058,2010864.648,"130,112",41.0656,-92.7867,16.4472168,4.981610245,909.9362623,9.033710837,0.260296659,41.7704918,124.9180328,958.39,10.36,4.8,15.92,5.05,18.8,11.06,269,970.893156,849.7442734,-0.025290997,-0.026423333,FALSE,FALSE,FALSE,FALSE
269557.5655,2236080.658,"131,402",43.0775,-92.6714,14.01755208,2.491525994,856.7544918,8.049945144,0.170578917,65.24590164,153.8360656,891.08,8.03,2.41,13.64,3.39,16.99666667,9.58,315,938.036478,776.9064916,-0.090116282,-0.09026,FALSE,FALSE,FALSE,FALSE
472986.4222,2102223.117,"131,635",41.7947,-90.2639,15.54352432,4.504994128,891.1360984,8.376804481,0.283962174,47.62295082,134.7377049,903.51,9.96,4.51,15.41,4.68,18.83666667,10.95,179,967.702662,914.7253744,-0.047126977,-0.04842,FALSE,FALSE,FALSE,FALSE
94934.32429,2271309.913,"132,724",43.43,-94.8219,13.29785992,1.393636731,698.820623,8.548645503,0.222278226,72.49180328,158.4754098,764.07,7.5,1.94,13.06,2.62,17.20333333,9.77,403,817.788052,744.9508636,-0.041002567,-0.04176,FALSE,FALSE,FALSE,FALSE
337303.3541,2008532.607,"132,789",41.0211,-91.9553,16.43586406,4.919477995,926.0007213,9.123215558,0.252544163,42.29508197,129.0327869,967.58,10.77,5.07,16.46,5.29,20.64333333,12.08,231,979.61196,892.0036714,-0.124911119,-0.12804,FALSE,FALSE,FALSE,FALSE
146785.4651,2177561.313,"132,999",42.5836,-94.2006,14.43852304,2.613268545,843.0218361,8.477459541,0.254560292,59.96721311,149.6393443,878.27,8.6,2.86,14.35,3.29,18.07,10.5,342,909.1422,781.5547079,-0.047954889,-0.04748,FALSE,FALSE,FALSE,FALSE
195218.9356,2042337.899,"134,063",41.3656,-93.6481,16.2169829,3.955137235,865.6694754,9.032638065,0.249303955,44.18032787,139.1147541,915.36,10.01,4.37,15.65,4.71,18.66,10.96,267,913.499062,849.7442734,0.075511652,0.074396667,FALSE,FALSE,FALSE,FALSE
-11860.32558,2198321.024,"134,735",42.7817,-96.1458,15.23288628,2.354158185,679.6123934,8.565152542,0.211165515,56.73770492,155.7704918,714.01,8.77,2.7,14.83,3.39,19.77666667,11.49,399,769.672578,741.6808195,-0.094852684,-0.09496,FALSE,FALSE,FALSE,FALSE
17505.94996,2070440.573,"134,894",41.6381,-95.7883,16.26784635,3.639278177,809.3147869,9.248020346,0.221654186,46.78688525,146.3114754,829.23,9.91,3.86,15.96,4.29,19.37333333,12.01,363,866.286812,771.3701225,0.038980787,0.03632,FALSE,FALSE,FALSE,FALSE
147229.557,1967349.616,"135,769",40.7053,-94.2428,16.03087144,4.131399384,819.528918,10.75977678,0.207781298,39.6557377,128.7540984,914.49,10.25,4.39,16.11,4.85,18.71333333,11.22,349,938.715166,851.194283,-0.139580803,-0.141661,FALSE,FALSE,FALSE,FALSE
370233.1522,2001876.505,"135,796",40.9486,-91.5647,16.47930763,4.916803161,922.7736721,10.22439072,0.237831221,39.95081967,127.557377,949.29,10.89,5.42,16.35,5.62,19.74666667,11.61,199,997.12018,953.7392102,-0.086357634,-0.08659,FALSE,FALSE,FALSE,FALSE
298772.0417,2233560.43,"135,952",43.0453,-92.3122,13.42822657,2.304422931,859.0363279,9.498537353,0.23406298,66.55737705,151.2295082,940.47,7.99,2.41,13.56,3.31,16.99,9.67,341,956.3735,805.5499428,-0.075267089,-0.075145,FALSE,FALSE,FALSE,FALSE
67709.18855,2182179.215,"137,979",42.6347,-95.1694,13.81113981,1.811243225,771.3896721,8.845446268,0.180755568,65.09836066,155.6229508,849.64,8.33,2.56,14.11,3.25,18.37666667,10.84,430,868.955844,741.6808195,-0.054551382,-0.055355,FALSE,FALSE,FALSE,FALSE
356698.1627,2038711.935,"138,688",41.2828,-91.7067,16.42806639,4.647655809,888.2962951,9.654708242,0.243111559,43.39344262,131.5901639,933.37,10.47,4.78,16.15,5.13,19.75333333,11.75,220,963.135234,892.0036714,-0.096886796,-0.09891,FALSE,FALSE,FALSE,FALSE
-292206.527,1586194.093,"141,704",37.2706,-99.3272,21.66050529,7.181853954,626.1391475,10.45170929,0.155787178,14.09836066,108.3442623,655.09,14.06,6.82,21.29,5.71,32.09333333,19.19,648,610.612952,766.5059542,-0.054316335,-0.0542425,FALSE,FALSE,FALSE,FALSE
102048.837,1571145.352,"141,740",37.1764,-94.8397,20.36671419,8.053239269,1049.773672,10.72756663,0.258832565,14.2295082,92.85245902,1142.44,13.93,7.96,19.91,8.25,22.77333333,13.65,272,1106.148156,993.3286816,-0.026872009,-0.02803,FALSE,FALSE,FALSE,FALSE
-73626.99973,1642786.762,"142,401",37.8183,-96.8444,20.31127055,7.22247139,892.6767541,10.5187216,0.218333827,16.63934426,106.7540984,935.86,13.64,7.41,19.87,6.86,26.05333333,15.27,404,904.42161,821.0857673,-0.019501799,-0.0199355,FALSE,FALSE,FALSE,FALSE
-191752.3487,1746647.325,"142,459",38.7278,-98.2267,20.03256335,5.560440397,670.7223934,9.630692416,0.186927519,20.03278689,118.704918,742.71,12.61,5.81,19.41,5.28,29.15666667,16.21,475,714.078328,745.7824486,-0.089445675,-0.089271,FALSE,FALSE,FALSE,FALSE
112563.625,1645970.424,"142,835",37.8428,-94.7086,20.3390685,8.042770289,1052.34282,11.42707781,0.242007488,18.80327869,97.93442623,1134.98,13.53,7.49,19.58,7.63,23.8,13.95,257,1108.535248,959.729733,-0.082754441,-0.0841316,FALSE,FALSE,FALSE,FALSE
-286715.3216,1764094.089,"143,527",38.8586,-99.3358,19.33972409,4.662312115,577.3461639,8.204044834,0.188556068,27,140.8196721,602.91,12.23,4.94,19.51,4.2,31.47333333,17.42,602,576.227956,733.8557549,-0.025483984,-0.02749775,FALSE,FALSE,FALSE,FALSE
40592.76524,1850135.079,"143,810",39.6703,-95.5225,18.7997569,5.713613356,930.7892459,10.58170377,0.225710445,25.6557377,124.147541,925.12,12.18,6.07,18.29,6.01,23.18,13.51,316,937.574198,820.4651602,-0.055200121,-0.0561075,FALSE,FALSE,FALSE,FALSE
26338.13947,1577287.416,"143,954",37.2364,-95.7003,20.77573323,7.967131778,1028.421016,10.87224487,0.247383833,14.52459016,98.47540984,1102.18,14.17,8.05,20.3,8.07,24.54333333,14.71,237,1021.607304,894.4546856,0.006875536,0.005685,FALSE,FALSE,FALSE,FALSE
64267.43706,1770489.393,"144,559",38.9583,-95.2514,19.39781849,7.747782147,953.7616721,10.02412355,0.239007296,21.09836066,95.50819672,982.71,12.73,7.04,18.41,6.76,22.68333333,13.1,254,974.713062,871.6932551,-0.027078524,-0.028157778,FALSE,FALSE,FALSE,FALSE
92343.27322,1811928.22,"144,588",39.3256,-94.9189,18.76882731,6.533581951,952.9705246,11.13250246,0.213116342,23.50819672,107.4262295,1002.77,12.53,6.78,18.28,6.64,22.23,12.93,257,989.233734,896.1485313,-0.025990328,-0.0271575,FALSE,FALSE,FALSE,FALSE
-434254.8828,1564508.659,"144,695",37.0222,-100.9294,22.04476699,6.140460942,482.1627869,8.312573029,0.157168459,13.57377049,118.7377049,495.08,13.4,5.55,21.24,4.19,34.5,20.34,864,476.427038,762.416568,0.015729396,0.01623,FALSE,FALSE,FALSE,FALSE
-49749.68214,1797164.534,"144,972",39.1972,-96.5814,19.59021585,6.255452364,863.0711803,9.529425895,0.238983295,22.52459016,120.4918033,858.78,12.69,6.15,19.23,6.01,25.35,14.91,335,890.893824,760.534845,0.020452075,0.019833529,FALSE,FALSE,FALSE,FALSE
-139291.029,1706282.928,"145,152",38.3772,-97.6097,20.13374824,6.557843759,780.1963934,9.55576756,0.213301651,20.73770492,112.557377,814.07,13.19,6.69,19.68,6.01,29.07,16.13,458,799.714936,745.7824486,-0.043356431,-0.043074077,FALSE,FALSE,FALSE,FALSE
-146007.9183,1790196.203,"145,363",39.1247,-97.7047,20.07112914,6.480240801,709.2054754,9.467383109,0.195852535,20.80327869,112.1639344,765.94,13.33,6.67,19.98,6.09,30.87,16.81,378,774.014708,728.11383,-0.023514164,-0.022925,FALSE,FALSE,FALSE,FALSE
62036.13365,1731801.64,"146,128",38.6133,-95.2808,19.68406477,7.258251105,991.9074754,10.39087338,0.248319892,20.18032787,105.8032787,1007.17,13.04,7.07,19.02,6.83,23.60666667,13.86,282,1008.114062,871.6932551,-0.065247745,-0.0658225,FALSE,FALSE,FALSE,FALSE
-492917.5962,1875996.908,"147,093",39.7675,-101.8097,19.53962544,3.213874407,442.0349508,6.564093473,0.192979735,21.59016393,153.8688525,460.85,10.81,2.74,18.89,2.06,30.66333333,17.57,"1,041",435.856888,811.3553761,0.014236972,0.014196,FALSE,FALSE,FALSE,FALSE
-424866.8469,1727836.671,"147,271",38.4819,-100.9189,20.25699726,3.984739139,508.0707869,7.76548629,0.167362711,20.19672131,147.8688525,503,11.88,3.9,19.86,2.94,32.3,18.69,899,499.828566,740.71356,0.042374662,0.04113,FALSE,FALSE,FALSE,FALSE
-16377.77247,1565529.483,"147,305",37.1317,-96.1861,21.24446599,7.177909139,975.9845902,11.60084477,0.225878456,13.49180328,108.4098361,1053.4,14.33,7.94,20.71,7.79,25.46,15.49,264,960.860918,922.8808371,0.004411116,0.00473,FALSE,FALSE,FALSE,FALSE
-332948.5832,1785042.112,"148,495",39.0297,-99.8831,19.11674165,4.806815863,593.785377,7.973614925,0.191731382,27.21311475,138.0327869,585.09,11.97,4.57,19.36,4.08,31.21666667,17.36,735,560.705508,733.8557549,0.053524113,0.0532,FALSE,FALSE,FALSE,FALSE
848781.7409,1651400.024,"154,703",37.5108,-86.2892,19.46092385,7.092518373,1169.64918,11.07830124,0.289722542,13.78688525,96.04918033,1225.13,13.38,7.14,19.61,7.96,21.02666667,13.27,211,1352.022696,1250.198441,-0.029237366,-0.03089,FALSE,FALSE,FALSE,FALSE
335546.3999,922379.3228,"160,098",31.3206,-92.4611,25.3221266,13.2857723,1456.610885,15.27865579,0.25391225,0.754098361,28.31147541,1509.13,19.15,13.14,25.17,13.97,25.1,17.13,23,1403.393688,1076.350964,-0.007394918,-0.007319733,FALSE,FALSE,FALSE,FALSE
371930.4529,1085324.92,"160,537",32.7689,-92.0056,24.56255915,11.8130229,1305.097803,14.06638399,0.182099654,1.245901639,39.59016393,1431.12,18.06,11.73,24.4,12.84,24.77,16.55,25,1301.261812,1128.792503,-0.046173402,-0.0470602,FALSE,FALSE,FALSE,FALSE
464507.0952,840887.032,"160,549",30.5372,-91.1469,25.68673454,14.08538795,1474.474164,13.11246299,0.301042486,0.31147541,21.54098361,1575.44,19.65,13.72,25.57,14.56,23.12,16.83,18,1439.629582,1097.054585,-0.073171852,-0.07451,FALSE,FALSE,FALSE,FALSE
341178.9867,1055554.637,"161,411",32.5133,-92.3478,24.65285962,11.37555911,1330.264623,14.21323956,0.248151882,1.508196721,51.13114754,1416.37,18.02,11.5,24.55,12.68,26.37,17.35,48,1277.354824,1128.792503,-0.037456428,-0.03655,FALSE,FALSE,FALSE,FALSE
320667.3634,797235.7924,"164,700",30.2003,-92.6642,25.47947389,14.32279867,1504.425344,14.69065635,0.273089478,0.360655738,18.16393443,1540.84,19.89,14.59,25.18,15.59,20.82,15.12,4,1412.015718,908.2911025,-0.010847513,-0.011374333,FALSE,FALSE,FALSE,FALSE
403565.3236,1011985.169,"169,806",32.0994,-91.7019,24.88324241,12.22197637,1362.239475,14.55577337,0.248780945,1.491803279,40.37704918,1449.89,18.5,12.26,24.74,13.27,25.45666667,16.97,23,1330.049156,1095.333382,-0.066837708,-0.06785,FALSE,FALSE,FALSE,FALSE
1624488.163,1941833.604,"180,700",39.0303,-76.9314,18.27107382,6.292737235,1025.781082,9.624328856,0.281160079,12.8852459,106.704918,1087.23,13.12,7.4,18.85,7.17,22.12,13.36,31,1194.048158,1172.09332,0.021481605,0.0219075,FALSE,FALSE,FALSE,FALSE
1625884.707,1948340.143,"185,111",39.0847,-76.9003,18.93734457,8.0111352,1099.187082,10.49999914,0.266897081,11.04918033,80.37704918,1095.17,12.91,7.13,18.68,6.99,21.54,13.11,56,1215.707246,1172.09332,-0.138836018,-0.139,FALSE,FALSE,FALSE,FALSE
1694102.092,1920114.416,"187,806",38.7144,-76.1897,19.22491203,8.90210952,1156.97,10.36261065,0.296875,7.836065574,75.42622951,1145.02,14.1,9.36,18.84,8.06,18.99666667,11.25,1,NA,1221.443468,-0.03726755,-0.030605,FALSE,FALSE,FALSE,FALSE
1753021.183,1892715.747,"188,000",38.365,-75.5892,19.90519052,8.656072542,1141.45518,10.01802513,0.298311016,6.344262295,77.70491803,1125.21,13.93,8.05,19.82,7.99,19.88333333,12.42,11,1267.382276,1221.443468,-0.041209102,-0.039436667,FALSE,FALSE,FALSE,FALSE
1900070.441,2389842.742,"190,120",42.3861,-72.5375,15.47517852,2.757204215,1113.877443,9.073237476,0.324020737,31.59016393,150.3442623,1163.8,9.31,3.2,15.41,3.21,19.66,11.32,56,1247.018334,1314.751923,0.056065663,0.05672,FALSE,FALSE,FALSE,FALSE
842426.8252,2348323.943,"200,779",43.7072,-85.4822,13.46601651,1.387121682,861.6179672,6.550404798,0.343293971,57.95081967,166.4098361,890.26,7.28,1.28,13.27,2.85,18.5,9.57,281,941.553108,909.7413056,0.163061317,0.16259,TRUE,TRUE,FALSE,FALSE
896704.7795,2572756.968,"201,492",45.6528,-84.4725,11.68697779,1.379137716,732.282,5.976822528,0.314852151,67.63934426,158.9672131,783.34,6.36,1.34,11.39,1.83,15.94333333,8.17,189,831.004942,913.0390414,-0.099685768,-0.100982,FALSE,FALSE,FALSE,FALSE
447328.6072,2622184.566,"204,104",46.4656,-90.1892,10.27391384,-1.141820642,872.3692459,6.280295044,0.370023249,94.57377049,184.9180328,872.48,4.6,-1.02,10.21,0.01,15.57333333,8.24,464,926.696648,781.277968,0.014289278,0.012885,FALSE,FALSE,FALSE,FALSE
266628.9761,2639872.48,"211,630",46.7047,-92.5253,10.8209738,-1.794807672,778.7723279,6.473908292,0.28000192,92.78688525,192.0327869,793.25,4.45,-1.49,10.38,-0.07,15.21333333,7.88,363,830.02628,676.4059613,-0.118639129,-0.11951,FALSE,FALSE,FALSE,FALSE
218553.6168,2435897.18,"215,435",44.8831,-93.2289,12.64413143,2.359023225,722.0761967,6.189656306,0.307577739,77.52459016,153.8688525,814.1,7.98,3.04,12.93,2.09,18.79666667,9.85,225,837.420728,701.1406794,0.000760138,1.67E-05,FALSE,FALSE,FALSE,FALSE
208665.1388,2546209.568,"215,615",45.8775,-93.3147,11.91736324,-1.16201306,724.1956393,7.06961952,0.26807049,82.96721311,178.4590164,763.16,5.74,-0.26,11.74,0.86,17.09333333,9.06,299,800.027864,673.9320158,0.041018787,0.041653333,FALSE,FALSE,FALSE,FALSE
9779.971648,2511367.456,"215,638",45.5903,-95.8747,11.2854358,-0.206989682,635.7703279,6.710341146,0.246111751,92.09836066,175.4098361,648.78,5.95,0.22,11.69,1.39,16.75,8.94,353,710.697334,622.9612851,-0.020092092,-0.01627,FALSE,FALSE,FALSE,FALSE
145212.963,2632532.273,"216,547",46.6694,-94.1089,11.55989387,-1.191050503,704.1962623,7.195364493,0.25280818,86.42622951,179.4590164,693.64,5.07,-1.03,11.16,0.26,17.25333333,9.01,369,768.154166,633.1428243,0.014481664,0.016375,FALSE,FALSE,FALSE,FALSE
-26031.07637,2335914.296,"216,565",44.0139,-96.3258,12.89233736,-0.104973536,659.3381967,7.400881803,0.225806452,79.31147541,175.852459,681.14,6.8,0.94,12.66,2.18,17.46333333,9.6,528,719.503514,643.4812657,-0.040324022,-0.04073,FALSE,FALSE,FALSE,FALSE
161798.6257,2371970.685,"217,405",44.3222,-93.9656,13.48862872,1.533389852,729.1382295,8.949469158,0.214765745,67.6557377,151.3442623,780.76,7.52,1.9,13.15,2,18.39,10.03,265,851.607136,690.8864425,-0.028894295,-0.02831,FALSE,FALSE,FALSE,FALSE
330958.4489,2678094.845,"218,419",47.0258,-91.6653,9.957340597,-0.117297597,740.9138361,6.764547596,0.281490015,79.14754098,164.5901639,771.2,4.72,-0.18,9.62,-0.22,12.10666667,6.72,185,NA,709.1668005,-0.020440922,-0.021083333,FALSE,FALSE,FALSE,FALSE
