stnid,site_key,layer_key,pedon_key,country_code,state_admindiv_code,county_code,lat,long,hzn_top,hzn_bot,hzn_desgn,hzn_master,txt,sand,silt,clay,oc,c_tot,db_13b,db_od,COLEws,tp,fc,wp,ep,whc,mag,timing,ppt,mintemp,maxtemp,maxtempfreezedays,mintempfreezedays,prismppt,prismtemp,prismmintemp,prismmaxtemp,prismdewtemp,prismjjavpd,prismmaxvpd,elev,cesmppt,koeppen,moistreg,tempreg,mid,resep,rresep,restp,rrestp,resfc,rresfc,reswp,rreswp,reswhc,rreswhc,stnlat,stnlong,X,Y,stnid,lat,long,Sand_clay,Clay_soc,Sand_soc,Sand_clay_soc,OBS,ep,PREDICTED,RESIDUAL,PRED ERROR,RESEPx
23160,6508,47461,6508,US,AZ,AZ005,35.5675,-111.49,5,15,A2,A,l,46.79999924,37.90000153,15.30000019,0.939999998,NA,1.360000014,1.389999986,0.007,0.486792448,0.194480005,0.10286,0.292312443,0.091620004,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,247.66,12.21,4.03,20.39,-1.83,38.73666667,21.64,1657,621.206111,BSk,USTIC ARIDIC,MESIC,10,0.067743499,30.1660137,0.006597542,1.373929965,-0.061145957,-23.92008875,-0.013748071,-11.78998259,-0.047397886,-34.09481008,35.2681,-111.7428,-1385604.291,-103298.7939,23160,35.5675,-111.49,716.0399973,14.38200015,43.99199919,673.077596,11,0.29231,0.22449,0.07498,0.06782,0.06782
23160,3404,26083,3404,US,AZ,AZ005,34.67277778,-111.3847222,0,5,A1,A,sil,3.799999952,74.69999695,21.5,3.799999952,NA,1.169999957,1.289999962,0.033,0.558490582,0.362699987,0.18189,0.195790596,0.180809987,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,639.77,8.68,0.37,16.99,-2.13,27.90333333,16.91,2108,751.2714621,Csa,TYPIC USTIC,MESIC,2.5,-0.022022378,-10.11068223,-0.022662302,-3.899542229,-0.000639925,-0.17612284,0.005482514,3.107869455,-0.006122439,-3.275215032,35.2681,-111.7428,-1392406.833,-203637.0156,23160,34.67277778,-111.3847222,81.69999897,81.69999897,14.43999964,310.4599922,12,0.19579,0.21973,-0.02171,-0.02394,-0.02394
23160,6381,46652,6381,US,AZ,AZ005,35.60638889,-111.5788889,0,7,A1,A,sl,62.09999847,29.39999962,8.5,0.870000005,NA,1.169999957,1.220000029,0.012,0.558490582,0.335789997,0.095160005,0.222700586,0.240629992,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,275.42,11.33,3.03,19.63,-2.39,37.48,20.7,1716,621.206111,Csb,USTIC ARIDIC,MESIC,3.5,-0.033343339,-13.02250755,0.092854017,19.94130691,0.126197356,60.21077643,0.016636668,21.18690926,0.109560688,83.58989086,35.2681,-111.7428,-1392773.915,-97703.98432,23160,35.60638889,-111.5788889,527.849987,7.395000043,54.02699898,459.2294913,13,0.2227,0.25582,-0.03119,-0.03312,-0.03312
23160,6376,46623,6376,US,AZ,AZ005,35.03805556,-110.9294444,8,26,A2,A,sl,71.90000153,13.39999962,14.69999981,0.389999986,NA,1.590000033,1.629999995,0.008,0.399999988,0.178080001,0.086390003,0.221919987,0.091689998,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,227.13,12.23,3.98,20.47,-1.13,37.41333333,21.44,1600,749.0808746,BSk,TYPIC ARIDIC,MESIC,17,-0.023017643,-9.397348576,-0.044231479,-9.956854047,-0.021213836,-10.64450173,-0.015597553,-15.29358467,-0.005616283,-5.771757585,35.2681,-111.7428,-1345153.203,-169849.8122,23160,35.03805556,-110.9294444,1056.930009,5.73299972,28.04099959,412.2026886,14,0.22192,0.24425,-0.0257,-0.02233,-0.02233
23160,661,4821,661,US,AZ,AZ005,34.57194444,-111.3180556,3,10,A2,A,cl,35.29999924,31.70000076,33,1.929999948,NA,1.340000033,1.539999962,0.041000001,0.49433961,0.333660003,0.244859988,0.160679607,0.088800015,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,720.58,8.86,0.76,16.95,-1.92,27.61333333,16.69,2145,751.2714621,Csa,TYPIC USTIC,MESIC,6.5,-0.033413766,-17.21530505,-0.024499046,-4.721900718,0.00891472,2.745142276,0.030402542,14.17649186,-0.021487822,-19.48340162,35.2681,-111.7428,-1388235.457,-215742.8135,23160,34.57194444,-111.3180556,1164.899975,63.68999828,68.1289967,2248.256891,15,0.16068,0.19464,-0.04075,-0.03396,-0.03396
23160,6372,46595,6372,US,AZ,AZ005,35.57,-111.5905556,0,10,A,A,sl,49.40000153,44.29999924,6.300000191,0.860000014,NA,0.980000019,1.029999971,0.012,0.630188672,0.358679992,0.084459996,0.27150868,0.274219996,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,335.3,10.56,2.13,18.99,-2.76,36.54,19.79,1755,621.206111,Csb,USTIC ARIDIC,MESIC,5,0.02547936,10.35622902,0.156538501,33.04939186,0.131059141,57.57782768,0.014622595,20.93805781,0.116436546,73.79515766,35.2681,-111.7428,-1394472.857,-101551.8522,23160,35.57,-111.5905556,311.2200191,5.418000252,42.48400201,267.6492208,16,0.27151,0.24611,0.03036,0.0254,0.0254
23160,9840,66258,9840,US,AZ,AZ017,35.56361111,-110.6525,0,5,A,A,s,93.09999847,1.700000048,5.199999809,0.090000004,NA,1.779999971,1.799999952,0.004,0.328301898,0.110359995,0.043200001,0.217941903,0.067159994,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,192.68,12.92,4.3,21.54,-1.53,39.99333333,23.45,1648,503.3317908,BSk,TYPIC ARIDIC,MESIC,2.5,-0.075491397,-25.72693581,-0.08588955,-20.73667882,-0.010398154,-8.610726298,0.001823146,4.406197835,-0.0122213,-15.39569224,35.2681,-111.7428,-1311367.263,-115612.5647,23160,35.56361111,-110.6525,484.1199743,0.468000004,8.379000235,43.57079962,17,0.21794,0.29466,-0.09367,-0.07672,-0.07672
23160,3404,26084,3404,US,AZ,AZ005,34.67277778,-111.3847222,5,20,A2,A,sicl,2.799999952,67.30000305,29.89999962,2.789999962,NA,1.200000048,1.399999976,0.052000001,0.547169793,0.339600004,0.228199985,0.207569789,0.111400019,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,639.77,8.68,0.37,16.99,-2.13,27.90333333,16.91,2108,751.2714621,Csa,TYPIC USTIC,MESIC,12.5,0.021287252,11.42740048,-0.007943504,-1.430969816,-0.029230755,-7.925248775,0.012755669,5.920633651,-0.041986424,-27.37296932,35.2681,-111.7428,-1392406.833,-203637.0156,23160,34.67277778,-111.3847222,83.7199975,83.4209978,7.81199976,233.5787898,18,0.20757,0.18796,0.0286,0.01961,0.01961
23160,9839,66252,9839,US,AZ,AZ017,35.58111111,-110.6533333,0,5,A,A,c,22,33.20000076,44.79999924,0.550000012,NA,1.279999971,1.590000033,0.075000003,0.516981143,0.349439982,0.243270008,0.167541161,0.106169974,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,191.72,12.89,4.22,21.57,-1.51,40.53666667,23.53,1603,503.3317908,BSk,TYPIC ARIDIC,MESIC,2.5,0.029554021,21.41795356,0.023010552,4.658283704,-0.00654347,-1.838138767,-0.027898683,-10.28831286,0.021355214,25.17865207,35.2681,-111.7428,-1311140.38,-113665.2697,23160,35.58111111,-110.6533333,985.5999833,24.64000012,12.10000026,542.0800026,19,0.16754,0.14034,0.0264,0.0272,0.0272
23160,9837,66240,9837,US,AZ,AZ017,35.78972222,-110.3433333,0,8,A,A,sicl,11.89999962,48.59999847,39.5,0.709999979,NA,1.200000048,1.440000057,0.063000001,0.547169793,0.290400021,0.208800008,0.256769772,0.081600012,7.016449786,0.204248878,514.5040656,-3.499487437,16.64451231,11.18032787,241.442623,214.58,11.4,2.87,19.93,-1.76,35.40333333,21.03,1867,503.3317908,BSk,TYPIC ARIDIC,MESIC,4,0.113458349,79.16908943,0.043851573,8.712494584,-0.069606776,-19.33485058,-0.038846778,-15.6863646,-0.030759999,-27.3762865,35.2681,-111.7428,-1280104.05,-94807.68799,23160,35.78972222,-110.3433333,470.049985,28.04499917,8.44899948,333.7354795,20,0.25677,0.14637,0.10385,0.1104,0.1104
