stnid,site_key,layer_key,pedon_key,country_code,state_admindiv_code,county_code,lat,long,hzn_top,hzn_bot,hzn_desgn,hzn_master,txt,sand,silt,clay,oc,c_tot,db_13b,db_od,COLEws,tp,fc,wp,ep,whc,mag,timing,ppt,mintemp,maxtemp,maxtempfreezedays,mintempfreezedays,prismppt,prismtemp,prismmintemp,prismmaxtemp,prismdewtemp,prismjjavpd,prismmaxvpd,elev,cesmppt,koeppen,moistreg,tempreg,mid,resep,rresep,restp,rrestp,resfc,rresfc,reswp,rreswp,reswhc,rreswhc,stnlat,stnlong,X,Y,stnid,lat,long,Sand_clay,Clay_soc,Sand_soc,Sand_clay_soc,OBS,ep,PREDICTED,RESIDUAL,PRED ERROR,RESEPx
18178,7450,52854,7450,US,AL,AL099,31.285,-87.61027778,80,110,Bt3,B,scl,58.09999847,18,23.89999962,0.07,NA,1.610000014,1.639999986,0.006,0.392452825,0.273700002,0.157440005,0.118752823,0.116259997,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1540.38,18.53,11.94,25.13,13,23.59,17.45,75,1281.105802,Cfa,UDIC,THERMIC,95,-0.012367087,-9.431891112,-0.007821712,-1.954086744,0.004545375,1.688759913,-0.011261895,-6.675618157,0.01580727,15.73602877,31.5411,-87.8833,794984.7908,-659502.417,18178,31.285,-87.61027778,1388.589941,1.672999973,4.066999893,97.20129589,21,0.11875,0.13209,-0.00205,-0.01334,-0.01334
18178,7449,52843,7449,US,AL,AL099,31.28666667,-87.60861111,26,44,Bt1,B,scl,49.20000076,18.39999962,32.40000153,0.159999996,NA,1.700000048,1.75,0.01,0.358490548,0.278800001,0.187249997,0.079690547,0.091550005,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1540.38,18.53,11.94,25.13,13,23.59,17.45,75,1281.105802,Cfa,UDIC,THERMIC,35,-0.022012846,-21.64416119,-0.05716047,-13.75203409,-0.035147623,-11.19537801,-0.035015788,-15.7540165,-0.000131835,-0.143796058,31.5411,-87.8833,795125.9546,-659303.745,18178,31.28666667,-87.60861111,1594.0801,5.184000115,7.871999925,255.0528096,22,0.079691,0.10191,-0.01022,-0.02221,-0.022219
18178,17206,107703,17206,US,AL,AL099,31.28666667,-87.61638889,23,32,Btg1,B,l,35.59999847,39,25.39999962,0.610000014,NA,1.789999962,1.870000005,0.015,0.324528316,0.279240001,0.175779993,0.045288315,0.103460008,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1540.38,18.53,11.94,25.13,13,23.59,17.45,75,1281.105802,Cfa,UDIC,THERMIC,27.5,-0.098515995,-68.50698342,-0.138119625,-29.85415313,-0.03960363,-12.42101953,-0.00797848,-4.341829715,-0.03162515,-23.41126907,31.5411,-87.8833,794390.885,-659368.7902,18178,31.28666667,-87.61638889,904.2399476,15.49400012,21.71599957,551.5863807,23,0.045288,0.14405,-0.08935,-0.09876,-0.098762
18178,7445,52809,7445,US,AL,AL099,31.33,-87.525,40,70,Bt1,B,cl,41.09999847,27.70000076,31.20000076,0.180000007,NA,1.519999981,1.580000043,0.013,0.426415102,0.237120003,0.165900005,0.189295099,0.071219998,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1529.31,18.52,12.24,24.8,13.16,22.96333333,16.61,92,1281.105802,Cfa,UDIC,THERMIC,55,0.085033902,81.55853297,0.001224015,0.287874197,-0.083809887,-26.11470279,-0.050645492,-23.38792212,-0.033164395,-31.77141121,31.5411,-87.8833,802598.1675,-653797.9374,18178,31.33,-87.525,1282.319984,5.616000355,7.398000012,230.817606,24,0.1893,0.10582,0.09949,0.08347,0.08348
18178,7446,52819,7446,US,AL,AL099,31.30222222,-87.55666667,83,108,Bt3,B,cl,42.59999847,24.60000038,32.79999924,0.079999998,NA,1.5,1.549999952,0.011,0.433962264,0.316500006,0.196849991,0.117462258,0.119650015,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1545.25,18.52,11.99,25.05,13.02,22.87,17.29,98,1281.105802,Cfa,UDIC,THERMIC,95.5,0.024697528,26.62383359,0.018021843,4.332794424,-0.006675684,-2.065651726,-0.030003167,-13.22580972,0.023327483,24.21809553,31.5411,-87.8833,799881.4502,-657143.7164,18178,31.30222222,-87.55666667,1397.279917,2.623999874,3.407999792,111.7823906,25,0.11746,0.0948,0.02975,0.02266,0.02266
18178,17207,107714,17207,US,AL,AL099,31.28694444,-87.61638889,15,42,Bt,B,sl,54.20000076,27.89999962,17.89999962,0.270000011,NA,1.639999986,1.679999948,0.008,0.381132081,0.231240004,0.115919998,0.149892076,0.115320006,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1540.38,18.53,11.94,25.13,13,23.59,17.45,75,1281.105802,Cfa,UDIC,THERMIC,28.5,-0.01348591,-8.254423119,-0.042379026,-10.00659148,-0.028893116,-11.10705011,-0.018004835,-13.44398535,-0.010888281,-8.62723149,31.5411,-87.8833,794388.1619,-659338.0018,18178,31.28694444,-87.61638889,970.179993,4.833000094,14.6340008,261.9486088,26,0.14989,0.16449,-0.00298,-0.0146,-0.0146
18178,7445,52808,7445,US,AL,AL099,31.33,-87.525,20,40,B,B,l,46.29999924,32.59999847,21.10000038,0.75,NA,1.49000001,1.539999962,0.011,0.437735845,0.244359996,0.138599997,0.193375849,0.105759999,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1529.31,18.52,12.24,24.8,13.16,22.96333333,16.61,92,1281.105802,Cfa,UDIC,THERMIC,30,0.019072523,10.94214512,-0.032628412,-6.93683913,-0.051700935,-17.46293732,-0.018665717,-11.868904,-0.033035218,-23.80140959,31.5411,-87.8833,802598.1675,-653797.9374,18178,31.33,-87.525,976.9300016,15.82500029,34.72499943,732.6975012,27,0.19338,0.17266,0.03206,0.02071,0.02072
18178,6958,50025,6958,US,AL,AL099,31.49222222,-87.3225,41,84,Bt1,B,scl,57.79999924,20.39999962,21.79999924,0.129999995,NA,1.710000038,1.75,0.008,0.354716967,0.212039998,0.134749997,0.142676969,0.077290002,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1492.72,18.4,12.19,24.61,13,23.10666667,16.48,98,1335.372614,Cfa,UDIC,THERMIC,62.5,-0.000742891,-0.517983198,-0.05198427,-12.78193075,-0.05124138,-19.46259174,-0.020951634,-13.45627129,-0.030289746,-28.15562095,31.5411,-87.8833,820076.2826,-634087.6629,18178,31.49222222,-87.3225,1260.03994,2.833999792,7.513999612,163.8051858,28,0.14268,0.14425,-0.00651,-0.00157,-0.00157
18178,7446,52817,7446,US,AL,AL099,31.30222222,-87.55666667,23,49,Bt1,B,l,45.40000153,28.20000076,26.39999962,0.25999999,NA,1.549999952,1.620000005,0.015,0.415094358,0.282100003,0.160379994,0.132994355,0.121720009,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1545.25,18.52,11.99,25.05,13.02,22.87,17.29,98,1281.105802,Cfa,UDIC,THERMIC,36,0.006338116,5.004187661,-0.012834678,-2.999253922,-0.019172794,-6.363931442,-0.026158371,-14.02305154,0.006985577,6.088474693,31.5411,-87.8833,799881.4502,-657143.7164,18178,31.30222222,-87.55666667,1198.560023,6.863999637,11.80399994,311.625594,29,0.13299,0.1276,0.01171,0.00539,0.00539
18178,7447,52826,7447,US,AL,AL099,31.29333333,-87.68805556,22,46,Bt11,B,sl,54.79999924,37.90000153,7.300000191,0.219999999,NA,1.690000057,1.700000048,0.002,0.362264129,0.196040013,0.051000001,0.166224116,0.145040012,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1534.97,18.33,11.1,25.57,12.52,24.80333333,18.85,37,1281.105802,Cfa,UDIC,THERMIC,34,-0.033331324,-16.70278902,-0.058258004,-13.85373081,-0.02492668,-11.28074093,-0.018808748,-26.94325267,-0.006117933,-4.04737745,31.5411,-87.8833,787552.6959,-659226.3302,18178,31.29333333,-87.68805556,400.0400049,1.606000035,12.05599978,88.00880068,30,0.16622,0.20292,-0.02255,-0.03669,-0.0367
18178,7448,52834,7448,US,AL,AL099,31.26916667,-87.66333333,25,48,Bt1,B,scl,50.59999847,25.89999962,23.5,0.219999999,0.230000004,1.600000024,1.649999976,0.01,0.396226406,0.236800007,0.146849992,0.159426399,0.089950015,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1549.76,18.47,11.55,25.39,12.81,24.89666667,18.19,34,1281.105802,Cfa,UDIC,THERMIC,36.5,0.022129264,16.11778976,-0.02434904,-5.789458266,-0.046478304,-16.40729344,-0.021141236,-12.58472596,-0.025337068,-21.97736933,31.5411,-87.8833,790124.6996,-661699.8241,18178,31.26916667,-87.66333333,1189.099964,5.169999977,11.13199961,261.6019909,31,0.15943,0.13825,0.03681,0.02118,0.02118
18178,7448,52836,7448,US,AL,AL099,31.26916667,-87.66333333,78,108,Bt3,B,scl,52.59999847,21.20000076,26.20000076,0.039999999,NA,1.720000029,1.75999999,0.008,0.350943385,0.271760008,0.175999999,0.079183377,0.095760009,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1549.76,18.47,11.55,25.39,12.81,24.89666667,18.19,34,1281.105802,Cfa,UDIC,THERMIC,93,-0.037342499,-32.04652921,-0.05142552,-12.78068931,-0.014083021,-4.926837167,-0.008442945,-4.577537493,-0.005640076,-5.562200149,31.5411,-87.8833,790124.6996,-661699.8241,18178,31.26916667,-87.66333333,1378.12,1.048000004,2.103999886,55.12479862,32,0.079183,0.11829,-0.0247,-0.03911,-0.039107
18178,7447,52828,7447,US,AL,AL099,31.29333333,-87.68805556,70,107,Bt13,B,l,42.5,37.70000076,19.79999924,0.07,NA,1.769999981,1.799999952,0.005,0.332075479,0.261960001,0.172800002,0.070115478,0.089159998,14.42659722,0.264952957,1445.205869,11.52775838,24.56080719,0.704918033,46.78688525,1534.97,18.33,11.1,25.57,12.52,24.80333333,18.85,37,1281.105802,Cfa,UDIC,THERMIC,88.5,-0.063012168,-47.33214298,-0.082147926,-19.83179252,-0.019135758,-6.807558586,0.025629571,17.41489119,-0.044765329,-33.42558866,31.5411,-87.8833,787552.6959,-659226.3302,18178,31.29333333,-87.68805556,841.4999677,1.385999947,2.975,58.90499774,33,0.070115,0.137,-0.0537,-0.06689,-0.066885
