stnid	lat	lon	mean_tmax[c]	mean_tmin[c]
280907 40.9 -74.4 16.444418148582 5.00423814650751
281582 41.0347 -74.4233 15.3112045979009 2.98701324522779
283029 40.5631 -74.8831 17.2257679752332 4.49267004190388
283951 40.265 -74.5642 17.3688623151558 5.95250976793855
284229 39.8144 -74.7883 18.5489510074111 5.67807641583594
284987 40.2797 -74.0047 16.6826407985222 7.04815343078687
285728 39.9511 -74.9697 18.5301671296839 6.34715967793533
287079 40.6036 -74.4025 17.6534008695395 6.22474853523933
288816 39.95 -74.2167 17.5010579067733 5.21044392549819
290692 36.835 -108.0006 20.2386449222331 1.87866205219945
291469 32.3478 -104.2225 25.5045998297335 8.63003637970657
291515 33.6308 -105.8964 22.2391789720877 4.53456996725257
291664 36.9178 -106.5781 14.967549320595 -3.41688791655337
291813 36.4661 -104.9456 18.4261633548233 1.28413222291385
291887 36.4486 -103.1539 19.8083986232904 4.24761369246878
292608 36.9358 -107 17.4760299481476 -3.2662387581916
292848 33.1461 -107.1844 23.8105327811769 8.77227660985553
293265 32.7939 -108.1517 21.1327080692048 4.97326380051161
293294 34.4667 -104.2319 23.1137595455062 5.84656092779172
294369 35.7783 -106.6872 19.6919008797548 2.75028680577099
294426 32.6169 -106.7411 24.9752521460718 4.37215772511618
295273 33.8225 -108.9417 19.1736639297732 -3.05743458998256
295965 34.5208 -106.2606 20.1491072277584 2.1497658876675
296435 32.3789 -106.0911 25.2711243036436 7.68317267953446
297323 36.7058 -105.4036 13.233480223639 -4.76390346391829
297610 33.3075 -104.5083 23.89116325408 7.85164015239651
297867 35.1086 -103.3283 23.3251334308829 6.75286596926207
298501 36.3628 -104.585 20.661325945581 1.01964714866289
299156 35.2006 -103.6867 23.3777498813145 6.55839331511096
299165 33.0719 -106.0417 24.3620005647066 7.76067792280799
300023 42.1014 -77.2344 14.4041438544189 1.68382928255835
300042 42.7431 -73.8092 14.4248771251952 3.21313459295774
300085 42.2614 -77.785 13.4566754938203 1.21361099248651
300093 42.1003 -78.75 13.2709130304924 1.13912041660884
300183 42.3017 -77.9889 14.2149914587752 0.818900198377044
300321 42.9328 -76.5447 12.83960334982 2.73859626689777
300687 42.2067 -75.98 12.612110152611 3.34607483534045
300889 40.9464 -72.3067 15.2439574969428 6.15953220456185
301012 42.9408 -78.7358 13.5666675158963 4.4659595116
301185 44.5772 -75.1097 12.1517338221633 0.749682761050772
301401 44.8786 -73.3953 12.8134639595378 1.48102005743417
301752 42.7167 -74.9267 13.6114392067284 1.47342458355505
301966 44.7192 -73.7206 12.0486242354356 1.52850776107209
302610 42.0997 -76.8358 14.8569352420571 2.32782622046092
303033 42.4497 -79.312 14.3885918192623 4.99142207150951
303773 42.7747 -77.6083 13.9206682804669 3.02054142750765
304102 43.755 -74.2692 10.868654397856 -1.52628455985108
304174 42.4489 -76.4489 13.3772814470199 2.43699533373463
304555 44.2444 -73.9847 11.3369143535569 -1.28225104075484
304791 43.0603 -74.8686 12.5071145082077 0.900420863618865
304912 43.7975 -75.4817 12.303624632754 0.844809750140813
305426 41.7681 -74.155 14.0272826695129 4.90275361310477
305512 42.8417 -75.7264 11.958531880709 0.687287883773102
305801 40.7789 -73.9692 16.9951109848087 8.61299237133307
306085 42.5117 -75.5197 13.8748200735958 1.15681119002769
306164 44.7281 -75.4442 12.8481515821959 1.55022977478092
306314 43.4622 -76.4933 13.0909159808102 4.60600532370473
306774 41.38 -74.6847 15.8700670876123 3.62236490275448
306820 41.5997 -73.91 15.6540186560546 3.65497762554278
307167 43.1167 -77.6767 14.0895679157111 3.98369776248937
307633 40.9586 -73.1047 16.5974544008573 6.86387526561585
308383 43.1092 -76.1033 14.1353062022274 3.75001291911977
308600 42.75 -73.6831 14.8721877728988 3.77534558929798
308631 44.2308 -74.4383 11.1109321431748 -1.13079581759598
309000 43.9761 -75.8753 12.8522698721778 2.65178732657213
309292 41.3906 -73.9608 16.427180656062 5.71914498732728
310090 35.3992 -80.1994 22.2283322590783 9.07732676445828
311677 35.9086 -79.0794 21.448088960343 8.20235347231795
312635 36.0164 -76.5517 21.9923261554487 10.7658080492088
312719 36.3097 -76.205 21.7654196285142 10.1427957632176
313969 36.3481 -78.4119 21.3739810545883 7.37117287029326
313976 35.3297 -82.4492 19.9304023391584 7.0285761362459
314055 35.0536 -83.1892 16.6199157173948 5.78834641453176
314684 35.1967 -77.5433 22.5519748707633 9.56313075437919
314938 35.915 -81.5378 21.4871952485153 7.71056672592506
315123 36.1028 -78.3039 22.0886248242632 6.87047271768377
315177 34.6269 -79.025 22.8732095648328 9.54971183576672
315340 35.6631 -82.0292 21.3344932813114 7.40233066283203
315356 35.8036 -82.6658 19.7453362665706 5.81723898181895
315771 34.9797 -80.5233 22.4685532126578 9.52211413498611
315830 34.7336 -76.7358 22.4228992242663 12.4285739132499
315838 35.7308 -81.6717 21.6978693656998 7.57035842451447
315890 36.4992 -80.6508 20.7045877690868 6.70522249361196
317615 35.6836 -80.4822 21.9320994071427 9.07025864698648
318113 33.9947 -78.0078 22.6860338588164 11.2778136509227
318292 35.81 -80.8808 21.5514240412862 7.47245572420827
318500 35.8847 -77.5386 22.3867193269477 9.35241498778307
318694 36.3919 -81.3039 16.8815788218555 3.73219809357904
319147 35.4867 -82.9683 19.3515407293906 5.07259885742373
319476 35.6939 -77.9456 22.3717538337168 9.55564745044458
320941 48.8214 -100.4447 9.57255649652488 -3.09569963885117
321871 48.9075 -103.2944 11.3007705226167 -1.85700848462294
322188 46.8911 -102.8111 12.4958793040741 -2.18595713263797
323287 46.1581 -98.4 12.4834739869916 -0.668724303216622
323594 48.4181 -97.4247 10.3856390809798 -1.59316145242315
323621 47.9217 -97.0981 10.4438166417259 -1.03007565683513
324203 47.4389 -97.0664 11.4721218497653 -0.56928979747416
324418 46.8844 -98.685 11.6256496410525 -0.637535163881344
324958 48.7622 -98.3447 8.76635754970339 -3.56479352226431
325220 46.4522 -97.6822 12.296421157982 -1.04293103520998
325479 46.8128 -100.9097 11.9746700633157 -0.95023855993297
326255 46.5067 -99.7692 11.5574706588691 -1.42848213928265
326315 46.5414 -102.8692 13.1667307340088 -0.882343600450948
326947 48.9711 -97.2417 9.63896258366482 -3.04560813905579
327530 46.8886 -102.3192 12.4211338695926 -0.013982417079304
328792 48.3706 -100.3908 10.6011130377655 -3.280041410619
329445 48.6061 -100.2911 10.1410688140663 -3.61256185689368
331072 40.8128 -82.9694 15.2623911701922 3.96002114525742
331541 41.0517 -81.9361 15.389487012483 3.77183469827995
331592 39.6106 -82.9547 17.8823317595442 5.95784104481073
332098 41.2778 -84.3853 15.4227297774829 3.88281832277268
332791 41.0461 -83.6622 15.4541652294917 4.88823509979454
333375 40.1 -84.65 15.9370182429537 3.95215554460409
333758 39.2 -83.6167 16.5507168315893 5.71239282511884
333780 41.3 -81.15 14.7635550980707 4.01853026472328
334189 40.6489 -83.6061 16.0296419803359 4.57636491711069
335041 39.6539 -81.8569 17.8041588237514 4.28320307951516
335315 40.7692 -80.8561 15.9509867434819 3.18687980429687
336118 41.2667 -82.6167 15.1773376128779 4.36988217543981
336600 39.8386 -81.9167 16.4385966201821 5.31512246750362
336781 38.7569 -82.8872 18.7533195932266 6.66723857818106
338313 41.1167 -83.1667 15.4767023226092 4.76497328066753
338534 40.8333 -83.2833 16.1844530559725 4.83535850719013
338552 40.1 -83.7833 16.1871886852288 4.49701298851516
338769 41.2 -80.8167 15.8603487262998 3.32351316905119
338822 41.5183 -84.1453 15.2767994536807 3.69791080625035
338830 39.1114 -82.9797 18.4379441063565 5.07877044647936
339312 40.7833 -81.9167 15.1403026361781 4.14699150137711
340017 34.7864 -96.685 22.8225900512213 9.73250319498605
340179 34.5903 -99.3344 24.4258406685613 9.26833305206713
340256 34.2208 -95.615 23.6423387991018 10.0008129115631
340548 36.7683 -96.0261 22.2848881294984 8.43464403802732
340593 36.8125 -100.5308 22.0420889416994 5.57771425220781
340908 36.7236 -102.4806 21.9509828498843 4.41108923257496
341243 36.8003 -99.6403 23.2069205303407 7.15521004448584
341828 36.3225 -95.5808 21.5654791631021 8.44741778187455
342678 34.0003 -96.3686 23.3900804338431 10.0704192263074
342912 36.4194 -97.8747 22.0421269824989 9.32820515940061
342944 35.2164 -99.8628 22.9644371481039 7.48114812711604
343628 36.5914 -101.6181 21.9299147496809 5.09992141286165
343821 35.8161 -97.395 22.7537440897796 9.21094706939491
344055 36.0942 -97.835 22.2028482084948 8.81170605905548
344204 34.9894 -99.0525 22.7456385741415 9.27928524038888
344235 35.0567 -96.3861 22.611502430078 9.50270486372226
344298 36.8589 -101.2172 21.677560507759 5.25377463555951
344573 36.7222 -97.7903 22.2329794034357 7.75760808094371
345509 34.8911 -99.5017 24.1049708197064 8.53056549786652
345779 35.505 -96.9767 22.2205167564556 8.95607634077024
345855 36.8833 -94.8833 21.1374210415518 8.12060519262701
346130 35.7781 -95.3339 22.2294814277713 9.72530585138704
346139 36.2283 -99.17 21.7181902682296 7.00593512494514
346278 36.8914 -97.0586 20.9625208667607 8.30916257000549
346629 36.1217 -98.315 23.072420041772 8.51968412266752
346638 35.4253 -96.3033 22.6333135826877 10.4186985229908
346670 35.6239 -96.025 22.9600644608846 9.02943833436949
346926 34.7253 -97.2814 23.750571525547 9.68339342557923
346935 36.6692 -96.3472 21.964234581001 8.4686109606193
349422 35.52 -98.6986 22.3454398833885 8.73805364872749
350304 42.2128 -122.7144 18.6666360674033 3.83273686590914
350412 44.8428 -117.8086 15.2309085255498 -0.12838677730319
350694 44.0569 -121.285 15.697105581572 0.262852255277028
351765 45.2325 -120.1817 15.3320667348158 2.21353605667038
351862 44.6342 -123.19 17.1365933930226 5.43662663971651
351897 43.7917 -123.0275 17.6069569292539 4.5400293943577
351946 42.8967 -122.1328 9.08251712140369 -2.59477382806666
352135 42.9447 -117.3389 16.7390817725896 -0.854251284196796
352406 43.6656 -123.3275 18.5409520502485 5.38865215937289
352440 45.4539 -121.1303 17.452809826714 2.3938877487956
352997 45.5247 -123.1028 17.5845726112844 5.52640674237026
353445 42.4244 -123.3236 19.9764727780381 5.17452275274149
353770 45.4486 -122.1547 16.1538289386549 5.96877853464826
353827 45.3653 -119.5639 17.1816774894063 3.83304334325817
354003 45.6847 -121.5175 16.3671458263671 4.54790218411666
355362 44.1781 -122.1156 18.548770244877 3.84982362236863
355384 45.2214 -123.1622 17.6324440435133 5.24712007295378
355593 45.9428 -118.4089 18.4226646318796 6.35713900360746
355734 45.4825 -120.7236 15.5109431780881 3.33795146694013
356032 44.6431 -124.0556 14.2401949853842 6.5591638528677
356073 43.4133 -124.2436 15.2363432053924 7.52150064834735
356426 42.6922 -120.5403 16.9872833701025 1.23873019399808
356883 44.3022 -120.8081 17.6123437130669 -0.0539194888331569
356907 42.7342 -122.5164 18.6935556095954 2.63976101242443
358746 45.2081 -117.8758 15.448212675394 2.01188433913923
358797 43.9814 -117.2439 18.3315644314674 2.73441773144812
358997 45.5722 -117.5314 15.7336509851849 0.0836339316342173
360106 40.6508 -75.4492 16.3169234684561 5.34630831835466
361354 39.9353 -77.6394 16.9848440953576 5.51673244203061
362682 42.08 -80.1825 13.8718457013335 5.16228156815365
363028 41.4003 -79.8303 15.1030524372881 2.99107000987879
367477 41.42 -78.7497 14.3585494656768 1.14913305143629
367931 40.7831 -76.8611 16.0759231422592 4.32494841546822
368449 40.7933 -77.8672 15.1160043030516 4.61233275665104
368905 41.7511 -76.4431 15.3803012679369 3.1662063359634
369050 39.915 -79.7192 17.2612071663808 4.78053690271812
369298 41.85 -79.15 14.840921066639 3.09275956930273
369408 41.7003 -77.3894 12.9804863526107 1.99628084574725
369464 39.9708 -75.635 17.886025517233 5.70642203107612
369728 41.2433 -76.9217 15.8227565163955 4.768622519137
369933 39.9167 -76.75 18.4441801147487 5.48489101961374
374266 41.4906 -71.5414 15.8809037033291 4.08568664361377
376698 41.7219 -71.4325 15.6026175707191 5.55929803571876
380165 34.5283 -82.6606 23.072058791416 9.74993071460664
381549 32.78 -79.9319 22.9659380564126 15.4316728854944
381588 34.7319 -79.8833 22.9842183509349 9.486712368125
381770 34.6603 -82.8236 22.4956683397056 9.61279648393871
381944 33.9831 -81.0167 24.7557642035733 12.106157336226
383754 34.1997 -82.1711 22.6615389485902 9.16246612010449
385017 34.4989 -82.0219 23.010297114415 8.7718274670188
385200 34.1942 -81.415 23.141653530287 11.0587155001642
386209 34.2978 -81.6236 23.8434442654752 9.93671819194619
387631 33.9978 -81.7747 23.6945607900657 9.54787778596433
387722 34.635 -81.5206 22.9793006666672 10.2298560596812
388426 33.0367 -80.2325 24.3201739714057 11.3343451952792
388440 33.9364 -80.3569 23.9714943012595 10.6816367826346
388887 34.7483 -83.0842 22.1655523543185 8.35334165874237
389327 34.3739 -81.0928 22.9613562609984 10.0213289581607
389350 34.9381 -81.0317 22.5612324193028 10.4498903017494
389469 32.68 -80.8417 25.5978185452237 10.9384158150323
390020 45.4433 -98.4131 12.8197455514978 -0.174569182379222
390043 43.4892 -99.0631 15.7535622405739 1.65534140137249
390128 43.6567 -97.7853 15.1415587188933 2.57949695711322
391392 43.3056 -96.5917 14.7903282018075 1.62448860029227
391739 44.8817 -97.7325 12.4773377228329 0.314896590651515
391972 43.9611 -101.8606 16.5443014856523 -0.00630098314692999
392429 45.0481 -101.5992 14.8178525236782 0.638488414396321
392797 45.7644 -99.6353 12.6103750331226 -0.468372347536969
392927 45.0364 -99.1342 14.0258704890053 0.335035137794113
393029 44.0422 -98.07 14.7927970033055 1.32763138678394
393832 44.5222 -99.455 14.5835071169453 0.677920044346302
394007 43.4378 -103.4739 17.3103767672023 0.744422562922914
394037 44.0122 -97.5242 14.1744479974086 1.26896674406135
394516 43.9072 -99.8628 16.3439517737805 1.28592659243354
395456 45.155 -98.5825 13.4229580710419 -0.579752943633472
395481 43.2358 -97.5714 15.8177508280997 2.11590941130772
395891 43.8894 -100.7078 15.6731033015008 1.76682435601363
396947 44.115 -103.2828 15.7000050821257 1.8037745832885
398622 42.7625 -96.9194 16.3828303474272 2.60225184655962
398932 44.9047 -97.1494 11.9687287347189 -0.0791974759753316
399442 43.4978 -100.4794 16.4547134956641 1.72407627836479
401790 36.5467 -87.3567 21.0333546495355 8.11679760386539
402108 35.5497 -89.7 21.3605875470718 9.45570947629659
402202 36.0147 -85.1311 18.4658896794146 6.25369809444476
402489 36.0747 -87.3936 21.0698663035348 8.35197830942411
402589 36.4819 -87.8628 20.6479750920781 7.89179131691877
404561 35.6214 -88.8456 21.2835152297231 9.41498957855176
405187 35.4139 -86.8086 21.0342935968203 7.48231409963707
405882 35.6717 -85.7811 21.2638371985458 8.84499960812579
406371 35.9203 -86.3728 21.3769862732639 8.24097767951491
406534 35.9833 -83.2008 20.9566025278916 7.42425591826785
407884 36.4161 -82.9839 20.4760637173431 7.11267166675378
409155 35.3453 -86.2089 21.0626183189747 8.64264634369287
409219 36.3925 -89.0317 20.4111119758998 8.11557940271836
409502 35.3042 -87.7592 21.3065050910491 6.82250733805031
410174 30.3764 -103.66 24.9718867658141 8.96827652137608
410493 31.7414 -99.9764 26.1693571060987 11.0525706045011
410498 30.9844 -103.7403 26.6784655903419 9.13316496866926
410639 28.4575 -97.7061 27.4245183323673 15.1173067919824
410832 30.1058 -98.4286 25.6167430030897 11.6384596817046
411048 30.1592 -96.3972 26.5158891082274 14.0112720411972
411138 31.7383 -98.9456 25.7448371497617 11.1937206224779
412015 27.7742 -97.5122 27.4413224189795 17.002351541134
412019 32.1078 -96.4747 25.0290151889517 12.4486657341274
412121 33.6517 -101.245 23.2746638457928 7.71236581264612
412266 29.0567 -96.2319 26.6083985334467 15.0882105217862
412598 32.0628 -98.3047 24.1330167790955 11.0800849205492
412679 28.7567 -100.4789 28.2573157014164 14.7678751193866
412797 31.8111 -106.3758 25.4707992855087 10.3532951851843
412906 28.0239 -99.3508 29.4748930663061 14.7027855088271
413063 27.1394 -98.12 28.9070710381091 15.6002637306006
413183 29.6778 -97.1111 26.5187969457836 14.8188720385178
413280 30.9072 -102.9153 26.5305383420372 10.287861953105
413734 33.1678 -96.0983 23.8758113743833 11.185254275667
413873 29.4706 -96.9397 27.363238138409 14.647009368576
413992 33.1578 -99.7456 24.8911918014163 10.5940976155682
415018 31.0717 -98.1847 25.4043356423738 10.9857212441275
415429 29.6753 -97.6564 26.704372509273 13.3346734971717
415618 32.5403 -94.3508 24.3454469462371 11.9864151637146
415707 31.1333 -102.2217 26.4024142095866 11.3955425452483
416276 29.7192 -98.1189 26.9021538774984 13.5828664817878
416794 33.6744 -95.5586 23.7929167011206 11.6474246420232
417079 34.1892 -101.7022 22.5406668435247 7.39872933794567
417622 26.3769 -98.8117 30.1763984410367 16.3225310547693
417945 29.5333 -98.47 26.7041572860624 14.6219616335962
418201 32.7136 -102.6597 24.6803299388335 7.85072769572719
418433 32.71 -100.9111 24.3167929793942 8.95145226290307
418692 36.3372 -102.0753 21.3368666307381 4.63183296056195
419532 32.7483 -97.77 24.4091675378134 10.7169673465836
420086 37.4403 -112.4819 16.2740021106059 -0.534518434495952
420738 37.6131 -109.4847 18.1927038584851 3.17938229599182
420788 37.2828 -109.5578 21.5626868446083 3.36722583639654
422101 39.2872 -112.6519 19.04023096421 0.819607503090693
422253 40.1678 -110.395 15.8165256930983 -0.382951874590732
422592 37.7686 -111.5978 18.9576402996342 1.56452429619594
422828 38.9664 -112.3278 18.2395727331666 3.14935694568749
422996 40.2842 -109.8611 16.5122994012178 -1.22979725816582
423611 38.3706 -110.7153 21.5724951925556 2.86941563349853
423809 40.4917 -111.4261 16.3310586451046 -1.25030829424326
424856 41.825 -111.3208 13.4536366499774 -1.68811274819917
425065 39.5608 -111.8653 17.7144542092752 1.31195355534635
425186 41.7456 -111.8033 15.1030573957977 2.97191820557008
425402 39.2583 -111.6306 16.4874076929359 1.10746034253374
425477 38.45 -112.2292 18.420323798502 -0.100306704090179
425733 38.5744 -109.5458 22.6171794218304 5.62901355665647
425826 41.0428 -111.6722 16.4586234986991 -0.828686101989264
426404 41.2442 -111.9464 17.4997277443802 4.66258415114409
427260 38.7619 -112.0775 18.530540354379 0.193866723209731
427516 37.1069 -113.5611 25.6269393429614 8.72562167913699
427714 39.2453 -112.1067 17.4702312286828 -0.273106826501852
428119 40.0797 -111.6044 18.1670430978441 4.02881567967902
428771 40.5278 -112.2975 17.1650945202951 4.64932024536205
429111 40.4269 -109.5531 16.0827035663207 -0.601904962752292
429382 40.7206 -114.0358 16.9272590386703 5.42097393062546
429595 41.525 -111.1494 12.8260774256444 -4.80209089299004
429717 37.2083 -112.9842 24.24357824018 8.54941843524455
431081 44.4681 -73.1503 12.5316715147672 2.07464818808433
431243 43.3847 -72.5989 13.508324638602 -0.209792173876727
431580 43.9572 -73.2106 13.3252082307789 1.81715019810704
432769 44.9094 -72.8083 13.0973775610745 0.439603451846956
437054 44.42 -72.0194 13.4083239838823 0.728863373067294
441209 37.0925 -81.3358 15.8230800692403 3.38930535580202
441593 38.0325 -78.5231 19.5598613560929 8.31263312430683
442208 38.4553 -78.9353 18.3783909209226 5.39826286387723
442941 37.3264 -78.3864 20.9829681876146 6.92185729337059
444101 37.2992 -77.2772 22.2205476489383 9.56684715667664
444128 37.9969 -79.8317 17.2201294088368 4.35741041877284
444876 37.795 -79.4136 19.9391412490419 5.96663094863134
444909 39.0878 -77.6928 19.4183146453809 6.50762332870741
446139 36.9033 -76.1922 20.3643883066081 10.837951833431
446712 38.2322 -78.1203 19.1886078731726 7.13268483023606
447338 36.9769 -79.8961 19.9884204421473 6.75257620288056
448062 38.1814 -79.0903 18.1773748238813 5.33669284032785
449263 38.9036 -78.485 19.3276727169801 5.46171257333567
450008 46.9658 -123.8292 14.5936521144046 6.31363542589889
450729 48.9775 -122.7928 14.0661719654348 5.28479476866823
450945 47.1694 -122.0036 15.5740932033603 5.1155680570334
451276 46.72 -122.9528 16.5984595374126 5.97173141594249
451484 48.9672 -122.3292 15.0489963849785 4.86391834618746
451504 47.1856 -120.9469 14.2131877387024 1.6810006493509
451630 48.5472 -117.9019 16.0826937625587 2.3818082465623
451666 48.5467 -119.7492 15.1192581418166 2.22319272445258
452007 47.6503 -118.1456 14.1540112593889 1.27757073061363
452030 46.3153 -118.0022 16.9455935939159 4.03521015376854
452505 46.9692 -120.54 15.4611799236403 2.06112296202978
452675 47.9753 -122.195 15.1927578516026 6.00047862619204
452914 47.9558 -124.3539 14.8667764459769 4.95311096844695
453222 45.8081 -120.8428 16.4884849491091 2.03916476832134
454154 46.2111 -119.1011 18.6571308163143 5.99389341483417
454769 46.1506 -122.9164 16.5560166841585 5.7679313741537
455224 47.1358 -122.2558 15.0999149986981 4.81852974346741
455946 48.9114 -117.8069 15.7379613321001 2.06154927065025
456096 48.6117 -122.8064 14.2699688386554 5.79178164207333
456610 46.4686 -117.5894 17.0920060211863 3.63256876980753
456789 46.7564 -117.1911 14.3695440877498 2.66425673360975
457507 48.4958 -122.2355 15.3186294389232 5.59051747832406
457938 47.6217 -117.5281 14.15844895245 3.03352937208979
458059 48.3511 -120.7267 14.5730102106637 3.38460982330408
458207 46.3236 -120.0103 18.780221015753 4.22132158679619
458773 45.6778 -122.6519 16.5733936448923 5.60105746956626
458928 46.1 -118.2833 17.3322835634551 6.30850501306194
459012 47.6478 -120.0697 13.8113717456439 1.49845178627726
459074 47.4247 -120.315 16.9615850493701 5.20950725010382
459238 47.7569 -118.6775 14.8600343305737 1.45159404307474
459376 48.4539 -120.1936 15.0471213256156 -0.492525496795245
461220 38.98 -80.2206 17.5860046817023 4.06698576302389
463544 38.9339 -80.8325 18.7197490854328 4.82028834270321
465224 37.8564 -80.4042 17.6139655130865 4.27920295504431
465707 39.4019 -77.9844 18.0859675077472 6.00233963769615
466867 39.1031 -79.6658 16.4196924113699 3.615429334355
467029 37.5744 -81.5356 18.6965021488484 5.32780006856459
468384 38.8008 -81.3619 18.5586098986299 4.87386069824719
471078 42.6181 -89.3861 14.3849204436304 1.99457882745892
472001 42.6708 -90.1183 13.4843702221668 1.46382359053472
472839 43.7961 -88.4506 12.8785617245669 2.72616873489383
473405 44.1192 -89.5342 13.1317560534091 1.10789321507555
474546 42.8278 -90.7889 13.3141640198839 2.62153976058865
475017 44.0869 -87.6522 12.2829103512205 2.90376130621689
475120 44.6319 -90.1314 12.2600075887727 0.444880828127467
475255 45.1308 -90.3439 11.0441051637315 -0.340554335232929
475474 43.0719 -88.0294 14.4979135488242 3.88926151689648
475516 45.8864 -89.7322 10.7766541578548 -1.91522754109106
475808 44.5297 -90.6383 12.5611344417908 -0.201752452003652
475932 44.3589 -88.7189 13.0139980113537 1.06223302123734
476208 44.8836 -87.9539 12.5884254845285 0.798339921912384
476330 44.0206 -88.5581 12.8854973929648 2.4395575097782
476718 43.5278 -89.4342 13.9278591128473 2.15544320962476
476827 43.0514 -91.135 14.979274005649 3.0982440358103
476922 42.7022 -87.7861 13.1863753423841 4.35389369041801
478027 45.8236 -91.8761 12.2103095440136 -0.3030943681798
478110 44.9686 -90.9389 12.1542986194425 -0.0816917122861309
478827 43.5594 -90.8761 12.6960606776197 1.0847125982144
478919 43.1742 -88.7364 13.8539104874327 2.7782915649644
480140 43.7728 -111.0339 11.3909334597105 -2.65066804383528
480540 44.3789 -108.0314 16.2958777287852 -0.642472211298814
481675 41.15 -104.8167 14.7258111938798 0.878975252932946
481730 41.7592 -104.8219 16.4562268444684 -0.0242663441555636
481840 44.5219 -109.0633 15.1416554316768 1.17103523400131
481905 44.8711 -104.1533 14.9255147314433 1.41530919413966
482595 43.2281 -108.9489 15.3805244679995 -1.30995186986635
483100 41.265 -110.9508 13.0596889944625 -3.34312522647791
484065 41.5314 -109.4767 14.6954624800799 -2.8524582396096
485345 44.5619 -110.3986 7.7710367943392 -7.91055493440556
485415 41.3125 -105.6744 12.5591469213903 -2.69906630034341
486195 43.4131 -106.2772 15.8324542705927 -0.361722049010407
486440 43.8567 -110.5889 10.305007039662 -5.89907622478986
486660 43.8581 -104.2136 15.3513660217586 1.21913915753954
487115 43.2458 -108.6942 14.9538965908008 -0.577987789803083
487260 42.8797 -109.8642 11.2369827591095 -6.41364182445402
487760 43.0308 -108.3742 15.2548993878626 -2.1968341060827
487845 41.5942 -109.0653 12.4356018672904 -0.786153871985089
488160 44.8406 -106.8383 15.2168516252546 -1.47019622348613
489615 42.1106 -104.9492 17.6993013338674 1.46642004862235
489770 44.0108 -107.9686 15.6834174310304 -1.03669848214248
489905 44.9767 -110.6964 11.6732932863944 -2.32320772884383
