X,Y,stnid,lat,long,maxtemp,mintemp,ppt,magnitude,timing,maxtempfreezedays,mintempfreezedays,prismppt,prismtemp,prismmintemp,prismmaxtemp,prismdewtemp,prismjjavpd,prismmaxvpd,elev,wizardppt,cesmppt,resep,resepx,resepxpptout,resepxprismjjavpdout,resepxmagnitudeout,resepxmintempfreezedaysout
-2278169.945,2034055.29,"47,965",38.4381,-122.6978,21.87405808,7.26416421,765.1187869,10.51738465,0.189907136,0,25.62295082,828.64,14.54,7.57,21.5,7.86,25.37666667,16.22,152,862.402136,731.2493525,-0.047273425,-0.04902,FALSE,FALSE,FALSE,FALSE
-2051727.489,2201399.693,"48,702",40.4167,-120.6631,17.76777062,1.262590423,305.0623279,6.44423928,0.131192396,9.967213115,141.2622951,381.83,9.25,1.08,17.42,-2.05,37.71333333,18.82,"1,283",505.852684,1459.668927,0.004966258,0.000116667,FALSE,FALSE,FALSE,FALSE
-2298281.246,2122645.511,"49,122",39.1467,-123.2103,23.09262884,7.143516569,969.3680984,12.16781648,0.206461214,0,35.85245902,1004.77,14.75,7.1,22.39,6.01,35.76,20.64,198,1093.319886,936.273813,0.006005127,0.003136667,FALSE,FALSE,FALSE,FALSE
-2076378.325,1650083.725,"49,452",35.5975,-119.3531,25.78701496,9.805909445,168.780918,4.993879227,0.087426136,0,28.06557377,172.89,17.85,10.14,25.57,7.59,44.9,25.62,103,163.2687362,601.3452995,-0.006708674,-0.005795267,FALSE,TRUE,FALSE,FALSE
-2212351.674,2141703.868,"49,699",39.5231,-122.3058,24.21906584,8.801219356,445.4701967,7.738991731,0.150816596,0.016393443,28.24590164,498.05,16.76,9.45,24.08,7.48,39.82333333,23.35,47,435.044088,1082.717514,-0.043058964,-0.044235154,FALSE,TRUE,FALSE,FALSE
-2172220.894,2384231.449,"49,866",41.7036,-122.6408,19.23648099,2.722866087,482.6541311,5.494658198,0.205669163,2.557377049,138.2786885,460.23,11.17,3.73,18.62,2.26,34.75666667,17.67,893,552.161964,1446.71023,0.016549661,0.01891,FALSE,FALSE,FALSE,FALSE
-792424.5841,1838315.183,"51,528",39.2203,-105.2783,17.13354198,-2.590212766,411.8880656,4.980291517,0.215273705,14.31147541,208.8360656,446.67,6.97,-1.74,15.67,-4.33,26.41333333,15.71,"2,225",474.399864,691.4295063,0.066102194,0.065026667,FALSE,FALSE,FALSE,FALSE
-545636.5585,1773370.691,"51,564",38.8236,-102.3486,19.55955459,2.767073629,399.6294426,7.836312533,0.136688748,18.67213115,154.8852459,414.45,10.78,2.54,19.02,1.51,31.18,17.94,"1,289",380.501906,801.2270583,-0.001565143,-0.001755,FALSE,FALSE,FALSE,FALSE
-585486.9686,1737242.193,"52,446",38.4775,-102.7808,20.36732681,2.912633196,360.7174754,8.113599743,0.112442396,16.93442623,147.6557377,389.32,11.11,2.56,19.66,1.29,32.49,18.79,"1,269",347.6879,863.2412697,0.0062626,0.006875,FALSE,FALSE,FALSE,FALSE
-658238.3595,1943190.009,"53,038",40.26,-103.8156,17.85495195,1.514046534,303.8256393,5.894814405,0.14405722,24.45901639,150.0327869,348.62,9.97,1.63,18.32,1.11,30.31,17.28,"1,318",352.057716,783.4106339,0.047309614,0.047582222,FALSE,FALSE,FALSE,FALSE
-1086783.012,1866352.914,"53,146",39.1653,-108.7331,19.18844402,1.331819937,213.934623,4.011050734,0.150757576,15.63934426,160.8196721,260.06,11.37,3.57,19.17,-1.35,38.61333333,19.62,"1,395",275.190458,912.8145919,0.01035171,0.0076275,FALSE,TRUE,FALSE,FALSE
-945064.9387,1776353.493,"53,662",38.5258,-106.9675,12.66412259,-7.032814781,244.1398033,3.35978229,0.196452573,61.03278689,243.9344262,261.37,3.99,-5.16,13.14,-5.87,23.83,13.39,"2,431",408.096974,1105.427852,-0.027148733,-0.02951,FALSE,FALSE,FALSE,FALSE
-668087.3506,1694275.3,"57,167",38.0392,-103.6933,21.61830926,2.299353503,295.0563934,5.801621871,0.13875288,12.62295082,161.6229508,313.55,11.85,2.75,20.95,0.94,34.31666667,20.48,"1,268",283.280358,841.8726222,0.124957862,0.12693,TRUE,TRUE,FALSE,TRUE
-907700.5186,1993427.552,"57,936",40.4883,-106.8233,13.16100872,-4.902576311,596.5627213,5.009453641,0.317721257,59.54098361,236.4098361,639.92,4.74,-3.38,12.85,-4.57,24.21333333,13.03,"2,280",1230.846408,743.543852,0.082470709,0.07977,FALSE,FALSE,FALSE,FALSE
-525457.0028,1910708.677,"59,243",40.0583,-102.2189,19.81360189,2.19563019,424.3423934,7.454356602,0.151449693,18.40983607,154.3934426,469.74,10.52,2.4,18.63,1.8,30.11666667,17.33,"1,148",435.007766,803.5413806,-0.034210839,-0.03827,FALSE,FALSE,FALSE,FALSE
1845723.975,2326154.609,"62,658",41.95,-73.3667,15.44251592,2.247829387,1134.655475,8.464382787,0.34671819,32.52459016,158.6393443,1162.42,8.53,2.55,14.52,3.01,17.23,9.99,270,1383.227358,1314.751923,-0.008244593,-0.011648222,FALSE,FALSE,FALSE,FALSE
1940955.542,2332007.912,"68,138",41.795,-72.2283,14.35794547,4.357335968,1134.626328,10.49075698,0.277985791,34.47540984,119.0491803,1259.52,9.38,3.55,15.21,3.6,17.00666667,10.15,111,1340.51802,1223.276838,0.093026097,0.08892,FALSE,FALSE,FALSE,FALSE
1737737.471,1991863.217,"72,730",39.2583,-75.5167,19.27608841,8.225162264,1128.996689,10.11267952,0.289536417,9.295081967,84.26229508,1135.51,13.15,7.69,18.62,7.2,19.53333333,11.94,2,1241.678238,1213.944071,-0.014145564,-0.017577,FALSE,FALSE,FALSE,FALSE
1284915.348,880720.4718,"84,731",30.1853,-82.5942,26.5412595,13.87747426,1346.724656,11.73904006,0.300499232,0.032786885,18.93442623,1338.12,20.28,13.74,26.81,14.68,22.90333333,18.47,51,1411.053058,1285.847503,0.006045389,-0.000345,FALSE,FALSE,FALSE,FALSE
1118076.792,1009676.708,"90,140",31.5339,-84.1489,25.68297619,11.95623159,1277.874,11.99214682,0.287442396,0.262295082,42.13114754,1275.11,19.11,12.63,25.59,13.05,25.91333333,18.79,55,1315.45584,1364.850732,0.001546037,0.0008545,FALSE,FALSE,FALSE,FALSE
1117677.079,971090.6919,"91,500",31.1903,-84.2036,26.04721838,12.92154605,1295.046066,14.39847595,0.239828538,0.032786885,30.26229508,1330.84,19.31,12.77,25.84,13.48,24.37666667,18.43,56,1355.089492,1364.850732,0.047184955,0.04641,FALSE,FALSE,FALSE,FALSE
1117370.971,1241535.3,"92,318",33.5972,-83.8436,22.96780141,10.21124821,1179.013869,12.47223229,0.246111751,1.032786885,55.31147541,1242.56,16.52,10.25,22.79,10.52,24.58333333,16.24,217,1277.646162,1454.285903,-0.019872877,-0.017941556,FALSE,FALSE,FALSE,FALSE
1156284.256,1211367.553,"94,170",33.2842,-83.4681,25.21876415,11.16252681,1119.598689,12.47475935,0.247167819,0.196721311,44.08196721,1183.34,17.32,10.8,23.85,11.18,25.83333333,17.46,150,1227.854288,1402.390744,-0.03053892,-0.0342,FALSE,FALSE,FALSE,FALSE
1179318.347,1191800.271,"95,874",33.0831,-83.2497,24.28503622,9.842764223,1145.219377,11.39404733,0.274435726,0.475409836,64.13114754,1161.87,17.8,11.17,24.43,11.88,26.45333333,18.04,101,1223.003396,1402.390744,0.043754632,0.04023,FALSE,FALSE,FALSE,FALSE
1067775.116,1133000.579,"98,535",32.6875,-84.5197,24.08939829,10.18876153,1262.500754,15.20828769,0.222422235,0.262295082,53.81967213,1232.16,17.39,10.84,23.94,11.39,24.32333333,17.03,206,1293.734522,1422.154378,0.010202141,0.011253333,FALSE,FALSE,FALSE,FALSE
-1358158.574,2338062.528,"100,010",42.9536,-112.8253,15.08636437,-0.959675942,224.0696393,3.295749355,0.180573842,40.68852459,194.6557377,237.76,7.95,0.44,15.45,-0.43,30.55666667,14.85,"1,332",376.216926,643.3264329,0.09487903,0.091664,FALSE,FALSE,FALSE,FALSE
-1214613.306,2436876.903,"100,470",44.0425,-111.2739,12.48883808,-1.921025477,473.1978361,5.187829679,0.228014593,59.68852459,195.3606557,550.07,4.84,-2.53,12.22,-2.46,24.15666667,11.95,"1,757",500.568976,731.3323483,-0.024138804,-0.028177111,FALSE,FALSE,FALSE,FALSE
-1625480.12,2575734.577,"101,408",44.5733,-116.6753,16.75439379,1.011763022,513.0758361,6.254668837,0.20655722,32.03278689,167.3442623,537.55,9.04,1.47,16.62,0.19,35.95666667,17.33,839,629.63806,778.3174965,0.014943696,0.011561,FALSE,FALSE,FALSE,FALSE
-1557480.895,2374922.054,"103,631",42.9403,-115.3231,20.24422743,2.658792817,214.4218033,3.949215131,0.136870666,9.524590164,126.1803279,248.06,10.85,3.02,18.68,0.49,40.06666667,19.38,851,264.459466,749.0724621,0.022669976,0.022094,FALSE,TRUE,FALSE,FALSE
-1277127.27,2282494.845,"103,732",42.5872,-111.7275,14.12856068,-1.725216062,371.5187213,3.860337945,0.253328213,46.39344262,196.8196721,382.6,6.46,-1.34,14.26,-2.98,30.25,14.82,"1,697",616.842556,646.8890192,0.065408675,0.061124727,FALSE,FALSE,FALSE,FALSE
